"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2018-03-21","A2062","2018-02-20 12:15:13","A2062","2018-02-20 12:15:13","1"
"1","2018-04-30","A2062","2018-02-20 12:15:17","A2062","2018-02-20 12:15:17","1"
"1","2018-05-03","A2062","2018-02-20 12:15:14","A2062","2018-02-20 12:15:14","1"
"1","2018-05-04","A2062","2018-02-20 12:15:15","A2062","2018-02-20 12:15:15","1"
"1","2018-05-05","A2062","2018-02-20 12:15:16","A2062","2018-02-20 12:15:16","1"
"1","2018-07-16","A2062","2018-02-20 12:15:21","A2062","2018-02-20 12:15:21","1"
"2","2018-03-21","A2062","2018-02-20 12:14:24","A2062","2018-02-20 12:14:24","1"
"2","2018-04-30","A2062","2018-02-20 12:14:29","A2062","2018-02-20 12:14:29","1"
"2","2018-05-03","A2062","2018-02-20 12:14:26","A2062","2018-02-20 12:14:26","1"
"2","2018-05-04","A2062","2018-02-20 12:14:26","A2062","2018-02-20 12:14:26","1"
"2","2018-05-05","A2062","2018-02-20 12:14:27","A2062","2018-02-20 12:14:27","1"
"2","2018-07-16","A2062","2018-02-20 12:14:32","A2062","2018-02-20 12:14:32","1"
"3","2018-03-21","A2062","2018-02-20 12:13:50","A2062","2018-02-20 12:13:50","1"
"3","2018-04-30","A2062","2018-02-20 12:13:54","A2062","2018-02-20 12:13:54","1"
"3","2018-05-03","A2062","2018-02-20 12:13:51","A2062","2018-02-20 12:13:51","1"
"3","2018-05-04","A2062","2018-02-20 12:13:52","A2062","2018-02-20 12:13:52","1"
"3","2018-07-16","A2062","2018-02-20 12:13:56","A2062","2018-02-20 12:13:56","1"
"3","2019-09-05","A3211","2019-09-05 16:00:58","A3211","2019-09-05 16:00:58","1"
"3","2019-09-06","A3211","2019-09-05 16:00:57","A3211","2019-09-05 16:00:57","1"
"3","2019-09-07","A3211","2019-09-05 16:00:56","A3211","2019-09-05 16:00:56","1"
"3","2019-09-09","A3211","2019-09-05 16:00:51","A3211","2019-09-05 16:00:51","1"
"3","2019-09-10","A3211","2019-09-05 16:00:51","A3211","2019-09-05 16:00:51","1"
"3","2019-09-11","A3211","2019-09-05 16:00:52","A3211","2019-09-05 16:00:52","1"
"3","2019-09-12","A3211","2019-09-05 16:00:53","A3211","2019-09-05 16:00:53","1"
"3","2019-09-13","A3211","2019-09-05 16:00:54","A3211","2019-09-05 16:00:54","1"
"3","2019-09-14","A3211","2019-09-05 16:00:56","A3211","2019-09-05 16:00:56","1"
"3","2019-09-17","A3211","2019-09-05 16:00:50","A3211","2019-09-05 16:00:50","1"
"3","2019-09-18","A3211","2019-09-05 16:00:49","A3211","2019-09-05 16:00:49","1"
"3","2019-09-19","A3211","2019-09-05 16:00:49","A3211","2019-09-05 16:00:49","1"
"3","2019-09-20","A3211","2019-09-05 16:00:48","A3211","2019-09-05 16:00:48","1"
"3","2019-09-21","A3211","2019-09-05 16:00:47","A3211","2019-09-05 16:00:47","1"
"3","2019-09-24","A3211","2019-09-05 16:00:44","A3211","2019-09-05 16:00:44","1"
"3","2019-09-25","A3211","2019-09-05 16:00:45","A3211","2019-09-05 16:00:45","1"
"3","2019-09-26","A3211","2019-09-05 16:00:45","A3211","2019-09-05 16:00:45","1"
"3","2019-09-27","A3211","2019-09-05 16:00:46","A3211","2019-09-05 16:00:46","1"
"3","2019-09-28","A3211","2019-09-05 16:00:46","A3211","2019-09-05 16:00:46","1"
"3","2019-09-30","A3211","2019-09-05 16:00:43","A3211","2019-09-05 16:00:43","1"
