"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
78311,30,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,31,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,32,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,33,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,36,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,37,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,38,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,150,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
78311,203,system,2017-11-07 23:19:40,system,2017-11-07 23:19:40,1
