"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
87002,30,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,31,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,32,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,33,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,36,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,37,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,38,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,150,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87002,203,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
91473,30,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,31,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,32,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,33,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,36,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,37,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,38,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,150,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
91473,203,B91473,2019-01-23 12:49:58,B91473,2019-01-23 12:49:58,1
