"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A1589","2018-01-25 12:27:59","A1589","2018-01-25 12:27:59","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A1589","2018-01-25 12:27:59","A1589","2018-01-25 12:27:59","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","3","1","2","9_2","繰り返し設定1","3","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","3","1","2","9_3","繰り返し設定1","3","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","4","1","2","9_6","繰り返し設定1","4","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","5","1","2","9_2","繰り返し設定1","5","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","5","1","2","9_3","繰り返し設定1","5","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","6","1","2","9_6","繰り返し設定1","6","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","7","1","2","9_2","繰り返し設定1","7","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","7","1","2","9_3","繰り返し設定1","7","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","8","1","2","9_6","繰り返し設定1","8","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","9","1","2","9_2","繰り返し設定1","9","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","9","1","2","9_3","繰り返し設定1","9","","FFFFFF","A1589","2018-01-25 12:28:59","A1589","2018-01-25 12:28:59","1"
"1","22","1","2","9_6","繰り返し設定1","22","","FFFFFF","A1589","2018-01-25 12:32:13","A1589","2018-01-25 12:32:13","1"
"1","25","1","2","9_2","繰り返し設定1","25","","FFFFFF","B80909","2018-03-03 13:47:38","B80909","2018-03-03 13:47:38","1"
"1","25","1","2","9_3","繰り返し設定1","25","","FFFFFF","B80909","2018-03-03 13:47:38","B80909","2018-03-03 13:47:38","1"
"1","25","1","2","9_6","繰り返し設定1","25","","FFFFFF","B80909","2018-03-03 13:47:38","B80909","2018-03-03 13:47:38","1"
"1","26","1","2","9_2","繰り返し設定1","26","","FFFFFF","B80909","2018-03-03 13:47:42","B80909","2018-03-03 13:47:42","1"
"1","26","1","2","9_3","繰り返し設定1","26","","FFFFFF","B80909","2018-03-03 13:47:42","B80909","2018-03-03 13:47:42","1"
"1","27","1","2","9_6","繰り返し設定1","27","","FFFFFF","B80909","2018-03-03 13:51:09","B80909","2018-03-03 13:51:09","1"
"1","28","1","2","9_2","繰り返し設定1","28","","FFFFFF","B80909","2018-03-03 13:51:09","B80909","2018-03-03 13:51:09","1"
"1","28","1","2","9_3","繰り返し設定1","28","","FFFFFF","B80909","2018-03-03 13:51:09","B80909","2018-03-03 13:51:09","1"
"1","28","1","2","9_6","繰り返し設定1","28","","FFFFFF","B80909","2018-03-03 13:51:09","B80909","2018-03-03 13:51:09","1"
"1","29","1","2","9_5","繰り返し設定1","29","","FFFFFF","B80909","2018-03-03 13:51:13","B80909","2018-03-03 13:51:13","1"
"1","31","1","2","9_6","繰り返し設定1","31","","FFFFFF","B80909","2018-03-03 13:51:16","B80909","2018-03-03 13:51:16","1"
"1","32","1","2","9_2","繰り返し設定1","32","","FFFFFF","B80909","2018-03-03 13:51:16","B80909","2018-03-03 13:51:16","1"
"1","32","1","2","9_3","繰り返し設定1","32","","FFFFFF","B80909","2018-03-03 13:51:16","B80909","2018-03-03 13:51:16","1"
"1","32","1","2","9_6","繰り返し設定1","32","","FFFFFF","B80909","2018-03-03 13:51:16","B80909","2018-03-03 13:51:16","1"
"1","33","1","2","9_6","繰り返し設定1","33","","FFFFFF","B80909","2018-03-03 13:51:20","B80909","2018-03-03 13:51:20","1"
"1","34","1","2","9_2","繰り返し設定1","34","","FFFFFF","B80909","2018-03-03 13:51:20","B80909","2018-03-03 13:51:20","1"
"1","34","1","2","9_3","繰り返し設定1","34","","FFFFFF","B80909","2018-03-03 13:51:20","B80909","2018-03-03 13:51:20","1"
"1","34","1","2","9_6","繰り返し設定1","34","","FFFFFF","B80909","2018-03-03 13:51:20","B80909","2018-03-03 13:51:20","1"
"1","35","1","2","9_6","繰り返し設定1","35","","FFFFFF","B80909","2018-03-03 13:51:24","B80909","2018-03-03 13:51:24","1"
"1","36","1","2","9_2","繰り返し設定1","36","","FFFFFF","B80909","2018-03-03 13:51:24","B80909","2018-03-03 13:51:24","1"
