"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-12-22","A1589","2017-12-21 12:59:08","A1589","2017-12-21 12:59:08","1"
"1","2017-12-29","A1589","2017-12-21 12:59:20","A1589","2017-12-21 12:59:20","1"
"1","2017-12-30","A1589","2017-12-21 12:59:21","A1589","2017-12-21 12:59:21","1"
"1","2018-01-01","A1589","2017-12-21 12:59:10","A1589","2017-12-21 12:59:10","1"
"1","2018-01-02","A1589","2017-12-21 12:59:11","A1589","2017-12-21 12:59:11","1"
"1","2018-01-03","A1589","2017-12-21 12:59:12","A1589","2017-12-21 12:59:12","1"
"1","2018-01-05","A1589","2017-12-21 12:59:13","A1589","2017-12-21 12:59:13","1"
"1","2018-01-08","A1589","2017-12-21 12:59:10","A1589","2017-12-21 12:59:10","1"
"1","2018-01-26","B73413","2018-01-24 17:22:14","B73413","2018-01-24 17:22:14","1"
"1","2018-01-27","B73413","2018-01-24 17:22:44","B73413","2018-01-24 17:22:44","1"
"1","2018-01-29","B73413","2018-01-24 17:22:47","B73413","2018-01-24 17:22:47","1"
"1","2018-01-30","B73413","2018-01-24 17:22:49","B73413","2018-01-24 17:22:49","1"
"1","2018-01-31","B73413","2018-01-24 17:22:51","B73413","2018-01-24 17:22:51","1"
"1","2018-02-02","B73413","2018-01-24 17:22:57","B73413","2018-01-24 17:22:57","1"
"1","2018-02-03","B73413","2018-01-24 17:23:01","B73413","2018-01-24 17:23:01","1"
"1","2018-02-06","B73413","2018-01-24 17:23:04","B73413","2018-01-24 17:23:04","1"
"1","2018-02-07","B73413","2018-01-24 17:23:05","B73413","2018-01-24 17:23:05","1"
"1","2018-02-09","B73413","2018-01-24 17:23:07","B73413","2018-01-24 17:23:07","1"
"1","2018-02-10","B73413","2018-01-24 17:23:08","B73413","2018-01-24 17:23:08","1"
"1","2018-02-12","A1589","2017-12-21 12:59:24","A1589","2017-12-21 12:59:24","1"
"1","2018-02-13","B73413","2018-01-26 14:05:01","B73413","2018-01-26 14:05:01","1"
"1","2018-02-14","B73413","2018-02-14 15:54:46","B73413","2018-02-14 15:54:46","1"
"1","2018-02-16","B73413","2018-01-24 17:23:15","B73413","2018-01-24 17:23:15","1"
"1","2018-02-17","B73413","2018-02-14 15:54:30","B73413","2018-02-14 15:54:30","1"
"1","2018-02-19","B73413","2018-01-30 13:33:07","B73413","2018-01-30 13:33:07","1"
"1","2018-02-20","B73413","2018-01-24 17:23:18","B73413","2018-01-24 17:23:18","1"
"1","2018-02-21","B73413","2018-02-01 13:40:53","B73413","2018-02-01 13:40:53","1"
"1","2018-02-22","B73413","2018-02-14 15:54:41","B73413","2018-02-14 15:54:41","1"
"1","2018-02-23","B73413","2018-02-01 13:40:56","B73413","2018-02-01 13:40:56","1"
"1","2018-02-24","B73413","2018-02-14 15:54:35","B73413","2018-02-14 15:54:35","1"
"1","2018-02-26","B73413","2018-02-01 13:40:59","B73413","2018-02-01 13:40:59","1"
"1","2018-02-27","B73413","2018-01-24 17:23:20","B73413","2018-01-24 17:23:20","1"
"1","2018-02-28","B73413","2018-01-24 17:23:21","B73413","2018-01-24 17:23:21","1"
"1","2018-03-01","B73413","2018-02-20 13:26:35","B73413","2018-02-20 13:26:35","1"
"1","2018-03-02","B73413","2018-02-14 15:54:57","B73413","2018-02-14 15:54:57","1"
"1","2018-03-03","B73413","2018-02-14 15:55:01","B73413","2018-02-14 15:55:01","1"
"1","2018-03-04","B73413","2018-02-20 13:26:44","B73413","2018-02-20 13:26:44","1"
"1","2018-03-05","B73413","2018-02-15 16:08:24","B73413","2018-02-15 16:08:24","1"
"1","2018-03-06","B73413","2018-02-15 16:08:27","B73413","2018-02-15 16:08:27","1"
"1","2018-03-07","B73413","2018-02-14 15:55:04","B73413","2018-02-14 15:55:04","1"
"1","2018-03-08","B73413","2018-02-16 15:37:07","B73413","2018-02-16 15:37:07","1"
"1","2018-03-09","B73413","2018-02-15 16:08:34","B73413","2018-02-15 16:08:34","1"
"1","2018-03-10","B73413","2018-02-20 13:26:47","B73413","2018-02-20 13:26:47","1"
"1","2018-03-12","B73413","2018-02-26 13:52:33","B73413","2018-02-26 13:52:33","1"
"1","2018-03-13","B73413","2018-02-15 16:08:42","B73413","2018-02-15 16:08:42","1"
"1","2018-03-14","B73413","2018-02-26 13:52:39","B73413","2018-02-26 13:52:39","1"
"1","2018-03-16","B73413","2018-02-14 15:55:08","B73413","2018-02-14 15:55:08","1"
"1","2018-03-17","B73413","2018-02-16 15:37:15","B73413","2018-02-16 15:37:15","1"
"1","2018-03-19","B73413","2018-02-27 13:35:57","B73413","2018-02-27 13:35:57","1"
"1","2018-03-20","B73413","2018-02-16 15:37:19","B73413","2018-02-16 15:37:19","1"
"1","2018-03-21","A1589","2017-12-21 12:59:23","A1589","2017-12-21 12:59:23","1"
"1","2018-03-22","B73413","2018-02-20 13:26:56","B73413","2018-02-20 13:26:56","1"
"1","2018-03-23","B73413","2018-02-16 15:37:23","B73413","2018-02-16 15:37:23","1"
"1","2018-03-24","B73413","2018-02-16 15:37:26","B73413","2018-02-16 15:37:26","1"
"1","2018-03-28","B73413","2018-03-05 13:18:43","B73413","2018-03-05 13:18:43","1"
"1","2018-03-29","B73413","2018-03-29 08:36:32","B73413","2018-03-29 08:36:32","1"
"1","2018-03-30","B73413","2018-02-27 17:12:07","B73413","2018-02-27 17:12:07","1"
