"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"8","2","1","A2636","2018-02-02 17:25:19","A2636","2019-07-19 10:38:40","4"
"12","5","1","B73413","2019-08-28 12:58:20","B73413","2020-02-14 14:47:05","6"
"13","5","2","B73413","2019-08-28 12:58:22","B73413","2020-02-14 14:54:47","4"
"14","7","1","B73413","2019-08-28 13:05:39","B73413","2020-02-14 14:49:31","5"
"15","6","1","B73413","2019-08-28 13:01:54","B73413","2020-02-14 14:51:39","7"
"16","6","3","B73413","2019-08-28 13:01:57","B73413","2020-02-14 14:52:45","5"
"17","5","3","B73413","2019-08-28 12:58:23","B73413","2020-02-14 14:54:12","4"
"18","6","4","B73413","2019-08-28 13:01:58","B73413","2020-02-14 14:48:50","4"
"19","6","2","B73413","2019-08-28 13:01:55","B73413","2020-02-14 14:48:08","4"
"20","5","4","B73413","2019-08-28 12:58:25","B73413","2020-02-14 14:53:41","5"
"21","7","0","B73413","2019-08-28 14:56:12","B73413","2020-02-14 14:49:58","5"
"22","6","0","B73413","2019-08-28 14:57:42","B73413","2020-02-14 14:52:13","4"
"23","6","0","B73413","2019-08-28 14:58:41","B73413","2020-02-14 14:53:20","5"
