"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","4","2017-10-03","2018-05-02","A1589","2017-10-03 11:21:41","B74460","2018-05-02 10:53:19","2"
"1","5","2018-05-03","2018-05-03","B74460","2018-05-02 10:53:17","B74460","2018-05-02 10:53:17","1"
"1","7","2018-05-04","2018-05-04","B74460","2018-05-02 10:53:19","B74460","2018-05-02 10:53:19","1"
"1","8","2018-05-05","2018-05-06","B74460","2018-05-02 10:53:19","B74460","2018-05-02 10:53:22","2"
"1","9","2018-05-07","2018-05-07","B74460","2018-05-02 10:53:20","B74460","2018-05-02 10:53:20","1"
"1","11","2018-05-08","2018-05-08","B74460","2018-05-02 10:53:22","B74460","2018-05-02 10:53:22","1"
"1","13","2018-05-09","2018-05-09","B74460","2018-05-02 10:53:23","B74460","2018-05-02 10:53:23","1"
"1","14","2018-05-10","2018-05-11","B74460","2018-05-02 10:53:23","B74460","2018-05-02 10:53:26","2"
"1","15","2018-05-12","2018-05-12","B74460","2018-05-02 10:53:24","B74460","2018-05-02 10:53:24","1"
"1","16","2018-05-13","2018-05-18","B74460","2018-05-02 10:53:24","B74460","2018-05-02 10:53:27","2"
"1","17","2018-05-19","2018-05-19","B74460","2018-05-02 10:53:26","B74460","2018-05-02 10:53:26","1"
"1","18","2018-05-20","2018-05-25","B74460","2018-05-02 10:53:26","B74460","2018-05-02 10:53:28","2"
"1","19","2018-05-26","2018-05-26","B74460","2018-05-02 10:53:27","B74460","2018-05-02 10:53:27","1"
"1","20","2018-05-27","2018-05-29","B74460","2018-05-02 10:53:27","B74460","2018-05-25 18:37:30","3"
"1","21","2018-06-02","2018-06-02","B74460","2018-05-02 10:53:28","B74460","2018-05-02 10:53:28","1"
"1","22","2018-06-03","2018-06-08","B74460","2018-05-02 10:53:28","B74460","2018-05-02 10:53:30","2"
