"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","10","1","A3211","2019-06-28 16:30:37","A3211","2019-10-01 09:27:40","6"
"2","7","2","B87161","2019-10-01 09:40:04","B87161",\N,"1"
"4","9","1","A3211","2019-07-01 17:19:18","A3211","2019-10-01 09:30:18","4"
"5","5","3","B87161","2018-11-29 13:00:58","B87161","2019-04-03 16:22:10","2"
"7","6","1","A2636","2018-08-13 10:58:29","A2636","2018-08-13 11:12:22","2"
"8","5","1","A3220","2018-11-29 13:00:53","A3220","2019-09-25 11:39:52","3"
"9","5","2","A3220","2018-11-29 13:00:56","A3220","2019-09-25 11:40:37","4"
"10","8","1","A3211","2019-06-28 16:31:41","A3211","2019-10-01 09:40:32","7"
"11","15","1","A1589","2019-07-01 17:18:55","A1589","2019-07-01 17:39:24","2"
"12","11","1","A3271","2019-06-28 16:15:00","A3271","2019-11-28 10:15:17","8"
"13","11","2","A3271","2019-06-28 16:15:02","A3271","2019-11-28 10:16:16","7"
"14","13","1","A3271","2019-06-28 16:30:53","A3271","2019-11-28 10:16:49","9"
"15","14","1","A3271","2019-07-01 17:18:18","A3271","2019-11-28 10:17:22","7"
"16","16","1","A3271","2019-07-01 17:20:03","A3271","2019-11-28 10:17:55","7"
"17","12","1","A3271","2019-06-28 16:29:23","A3271","2019-11-28 10:19:08","6"
"18","10","0","A3271","2019-09-05 10:26:55","A3271","2019-11-28 10:19:52","5"
"19","7","1","A3271","2019-10-01 09:40:02","A3271","2019-11-28 10:20:42","4"
"20","8","0","A3271","2019-09-05 10:32:23","A3271","2019-11-28 10:21:55","5"
"21","9","0","A3271","2019-09-05 10:33:14","A3271","2019-11-28 10:21:21","6"
