"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3218","2019-08-26 10:13:31","A3218","2019-09-10 09:35:15","3"
"2","2","1","A3218","2019-08-26 10:12:57","A3218","2019-09-10 09:33:36","3"
"3","3","1","A3218","2019-08-26 10:13:04","A3218","2019-09-10 09:34:30","3"
"4","4","1","A3218","2019-08-26 10:12:45","A3218","2019-09-10 09:34:52","3"
"5","5","1","A2636","2019-02-18 15:59:42","A2636",\N,"1"
"6","6","3","B88901","2019-12-24 15:08:33","B88901",\N,"1"
"7","6","5","B88901","2019-12-24 15:08:36","B88901",\N,"1"
"8","6","1","B88901","2019-12-24 15:08:29","B88901",\N,"1"
"9","6","4","B88901","2019-12-24 15:08:34","B88901",\N,"1"
"10","6","6","B88901","2019-12-24 15:08:38","B88901",\N,"1"
"11","6","2","B88901","2019-12-24 15:08:31","B88901",\N,"1"
