"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
38452,30,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,31,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,32,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,33,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,36,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,37,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,38,system,2014-12-10 03:19:51,system,2014-12-10 03:19:51,1
38452,150,AD009,2017-08-08 03:36:40,AD009,2017-08-08 03:36:40,1
38452,203,AD009,2017-08-08 03:36:41,AD009,2017-08-08 03:36:41,1
