"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20840","2","0","A2062","2017-10-11 10:29:15","A2062",\N,"1"
"20841","6","1","A3271","2019-06-07 11:52:44","A3271","2019-11-28 15:54:09","6"
"20842","6","2","A3271","2019-06-07 11:52:46","A3271","2019-11-28 15:54:25","5"
"20843","6","3","A3271","2019-06-07 11:52:47","A3271","2019-11-28 15:54:40","5"
"20844","3","1","A3271","2019-07-01 08:46:23","A3271","2019-11-28 15:52:47","7"
"20845","5","1","A2867","2019-07-01 08:46:52","A2867","2020-02-17 14:19:21","6"
"20846","4","3","A3271","2019-05-29 09:48:09","A3271","2019-11-28 15:53:02","6"
"20847","4","1","A3271","2019-05-29 09:48:03","A3271","2019-11-28 15:53:16","6"
"20848","4","2","A3271","2019-05-29 09:48:07","A3271","2019-11-28 15:53:35","6"
"20849","7","1","A2062","2019-07-01 08:46:44","A2062",\N,"1"
