"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"3","15","1","2018-07-19","4","C","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2064","2018-07-09 16:42:17","A2064","2018-07-09 16:42:17","0","1"
"2","2",\N,"3","15","1","2018-07-19","4","C","帯1","0",\N,"5","0","0000","2300","1","1","1","A2064","2018-07-09 16:42:17","A2064","2018-07-09 16:42:17","0","1"
"3","2",\N,"3","15","1","2018-08-02","4","C","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2064","2018-07-30 18:01:28","A2064","2018-07-30 18:01:28","0","1"
"4","2",\N,"3","15","1","2018-08-02","4","C","帯1","0",\N,"5","0","0000","2300","1","1","1","A2064","2018-07-30 18:01:28","A2064","2018-07-30 18:01:28","0","1"
"5","2",\N,"3","17","1","2018-08-17","5","C","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-08-14 12:42:52","A2062","2018-08-14 12:42:52","0","1"
"6","2",\N,"3","17","1","2018-08-17","5","C","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-08-14 12:42:52","A2062","2018-08-14 12:42:52","0","1"
"7","2",\N,"3","17","1","2018-08-30","4","C","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-15 01:14:55","CUSTUMER","2018-08-15 01:14:55","0","1"
"8","2",\N,"3","17","1","2018-08-30","4","C","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-08-15 01:14:56","A2062","2018-08-15 10:47:12","0","2"
"9","2",\N,"3","17","1","2018-08-29","3","C","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-17 20:14:52","CUSTUMER","2018-08-17 20:14:52","0","1"
"10","2",\N,"3","17","1","2018-08-29","3","C","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-08-17 20:14:52","CUSTUMER","2018-08-17 20:14:52","0","1"
