"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20595","1","0","A3271","2017-11-10 14:17:11","A3271","2019-11-28 16:30:12","8"
"20596","1","0","A3271","2017-11-10 14:17:11","A3271","2019-11-28 16:30:24","10"
"20597","1","0","A3271","2017-11-10 14:17:11","A3271","2019-11-28 16:31:01","7"
"20598","1","0","A3271","2017-11-10 14:17:11","A3271","2019-11-28 16:30:45","5"
"21746","1","0","A3271","2017-11-10 14:17:11","A3271","2019-11-28 16:30:34","7"
"21747","2","1","A1589","2018-01-09 17:42:50","A1589",\N,"1"
"21748","3","1","A1589","2018-01-09 17:43:51","A1589",\N,"1"
"21749","4","1","A1589","2018-01-09 17:44:27","A1589",\N,"1"
"21750","5","1","A1589","2018-02-06 16:38:54","A1589","2018-10-01 15:46:43","6"
"21756","6","1","A3271","2019-10-28 17:26:53","A3271","2019-11-28 16:31:15","2"
