"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-05-30","2019-03-21","A2636","2018-05-30 15:18:15","A2064","2018-12-21 18:50:47","2"
"1","2","2019-03-22","2019-03-22","A2064","2018-12-21 18:50:47","A2064","2018-12-21 18:50:47","1"
"1","3","2019-03-23","2019-07-26","A2064","2018-12-21 18:50:47","A2062","2019-07-18 17:31:47","2"
"1","4","2019-07-27","2019-07-27","A2062","2019-07-18 17:31:47","A2062","2019-07-18 17:31:47","1"
"1","5","2019-07-28","2020-01-24","A2062","2019-07-18 17:31:47","A3210","2020-01-24 16:27:30","2"
"1","7","2020-01-26","2020-01-31","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","9","2020-02-02","2020-02-07","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","11","2020-02-09","2020-02-14","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","13","2020-02-16","2020-02-21","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","15","2020-02-23","2020-02-28","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","17","2020-03-01","2020-03-06","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","19","2020-03-08","2020-03-13","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","21","2020-03-15","2020-03-20","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:30","2"
"1","23","2020-03-22","2020-03-27","A3210","2020-01-24 16:27:30","A3210","2020-01-24 16:27:31","2"
"1","25","2020-03-29","2020-04-03","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","27","2020-04-05","2020-04-10","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","29","2020-04-12","2020-04-17","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","31","2020-04-19","2020-04-24","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","33","2020-04-26","2020-05-01","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","35","2020-05-03","2020-05-08","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","37","2020-05-10","2020-05-15","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","39","2020-05-17","2020-05-22","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","41","2020-05-24","2020-05-29","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","43","2020-05-31","2020-06-05","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","45","2020-06-07","2020-06-12","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","47","2020-06-14","2020-06-19","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","49","2020-06-21","2020-06-26","A3210","2020-01-24 16:27:31","A3210","2020-01-24 16:27:31","2"
"1","51","2020-06-28",\N,"A3210","2020-01-24 16:27:31","A3210",\N,"1"
"1","52","2020-01-25","2020-01-25","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","53","2020-02-01","2020-02-01","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","54","2020-02-08","2020-02-08","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","55","2020-02-15","2020-02-15","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","56","2020-02-22","2020-02-22","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","57","2020-02-29","2020-02-29","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","58","2020-03-07","2020-03-07","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","59","2020-03-14","2020-03-14","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","62","2020-04-04","2020-04-04","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","63","2020-04-11","2020-04-11","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","64","2020-04-18","2020-04-18","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","65","2020-04-25","2020-04-25","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","66","2020-05-02","2020-05-02","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","67","2020-05-09","2020-05-09","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","68","2020-05-16","2020-05-16","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","69","2020-05-23","2020-05-23","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","70","2020-05-30","2020-05-30","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","71","2020-06-06","2020-06-06","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","72","2020-06-13","2020-06-13","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","73","2020-06-20","2020-06-20","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","74","2020-06-27","2020-06-27","A3210","2020-01-24 16:32:45","A3210","2020-01-24 16:32:45","1"
"1","75","2020-03-21","2020-03-21","B84220","2020-03-17 11:42:30","B84220","2020-03-17 11:42:30","1"
"1","76","2020-03-28","2020-03-28","A3217","2020-03-23 17:41:19","A3217","2020-03-23 17:41:19","1"
"2","1","2018-05-30","2019-03-21","A2636","2018-05-30 15:18:47","A2064","2018-12-21 18:50:29","2"
"2","2","2019-03-22","2019-03-22","A2064","2018-12-21 18:50:29","A2064","2018-12-21 18:50:29","1"
"2","3","2019-03-23","2019-08-13","A2064","2018-12-21 18:50:29","B84220","2019-08-06 10:10:44","2"
"2","4","2019-08-14","2019-08-14","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","6","2019-08-15","2019-08-15","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","8","2019-08-16","2019-08-16","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","9","2019-08-17","2019-08-18","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","2"
"2","10","2019-08-19","2019-08-19","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","11","2019-08-20","2019-08-20","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","2"
"2","12","2019-08-21","2019-08-21","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","14","2019-08-22","2019-08-22","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","16","2019-08-23","2019-08-23","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","17","2019-08-24","2019-08-25","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","2"
"2","18","2019-08-26","2019-08-26","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
"2","19","2019-08-27","2019-08-27","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","2"
"2","20","2019-08-28","2019-08-28","B84220","2019-08-06 10:10:44","B84220","2019-08-06 10:10:44","1"
