"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3210","2018-06-28 10:52:14","A3210","2020-01-30 17:10:19","4"
"2","2","1","A3210","2018-06-28 10:52:50","A3210","2020-01-30 17:11:12","4"
"3","3","1","A3210","2018-06-28 10:53:24","A3210","2020-01-30 18:33:50","8"
"4","4","1","A3210","2018-06-28 10:54:18","A3210","2020-01-30 17:12:41","7"
"5","5","1","A3210","2018-06-28 10:54:53","A3210","2020-01-30 17:22:23","5"
"6","6","1","A3210","2018-06-28 10:55:40","A3210","2020-01-30 17:34:58","7"
"7","7","1","A2636","2018-06-28 10:57:16","A2636",\N,"1"
"8","9","0","A3210","2019-06-07 19:38:20","A3210","2020-01-30 18:32:14","12"
"9","9","0","A3210","2019-06-07 19:50:17","A3210","2020-01-30 18:28:46","12"
"10","9","0","A3210","2019-06-07 19:54:11","A3210","2020-01-30 18:30:14","11"
"11","10","0","A2636","2019-07-09 08:18:37","A2636","2019-07-09 08:19:25","2"
"12","10","0","A2636","2019-07-09 08:22:13","A2636","2019-07-09 08:22:59","2"
"13","10","0","A2636","2019-07-09 08:25:42","A2636","2019-07-09 08:32:51","3"
"14","8","0","A2636","2019-07-09 08:30:49","A2636","2019-07-09 08:31:33","2"
