"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-10-04","B42377","2017-10-06 09:04:35","B42377","2017-10-06 09:04:35","1"
"1","2017-10-06","B42377","2017-10-06 09:04:36","B42377","2017-10-06 09:04:36","1"
"1","2017-10-07","B42377","2017-09-19 11:57:07","B42377","2017-09-19 11:57:07","1"
"1","2017-10-09","B42377","2017-10-06 09:04:37","B42377","2017-10-06 09:04:37","1"
"1","2017-10-11","B42377","2017-10-06 09:04:37","B42377","2017-10-06 09:04:37","1"
"1","2017-10-13","B42377","2017-10-06 09:04:38","B42377","2017-10-06 09:04:38","1"
"1","2017-10-14","B42377","2017-09-19 11:57:15","B42377","2017-09-19 11:57:15","1"
"1","2017-10-16","B42377","2017-10-06 09:04:42","B42377","2017-10-06 09:04:42","1"
"1","2017-10-18","B42377","2017-10-06 09:04:40","B42377","2017-10-06 09:04:40","1"
"1","2017-10-20","B42377","2017-10-06 09:04:39","B42377","2017-10-06 09:04:39","1"
"1","2017-10-21","B42377","2017-09-19 11:57:16","B42377","2017-09-19 11:57:16","1"
"1","2017-10-23","B42377","2017-10-06 09:04:43","B42377","2017-10-06 09:04:43","1"
"1","2017-10-25","B42377","2017-10-06 09:04:43","B42377","2017-10-06 09:04:43","1"
"1","2017-10-27","B42377","2017-10-06 09:04:44","B42377","2017-10-06 09:04:44","1"
"1","2017-10-28","B42377","2017-09-19 11:57:21","B42377","2017-09-19 11:57:21","1"
"1","2017-10-30","B42377","2017-10-06 09:04:47","B42377","2017-10-06 09:04:47","1"
"1","2017-11-01","B42377","2017-10-06 09:04:49","B42377","2017-10-06 09:04:49","1"
"1","2017-11-03","B42377","2017-10-06 09:04:49","B42377","2017-10-06 09:04:49","1"
"1","2017-11-04","B42377","2017-09-19 11:59:05","B42377","2017-09-19 11:59:05","1"
"1","2017-11-06","B42377","2017-10-06 09:04:51","B42377","2017-10-06 09:04:51","1"
"1","2017-11-08","B42377","2017-10-06 09:04:54","B42377","2017-10-06 09:04:54","1"
"1","2017-11-10","B42377","2017-10-06 09:04:50","B42377","2017-10-06 09:04:50","1"
"1","2017-11-11","B42377","2017-09-19 11:59:22","B42377","2017-09-19 11:59:22","1"
"1","2017-11-13","B42377","2017-10-06 09:04:55","B42377","2017-10-06 09:04:55","1"
"1","2017-11-15","B42377","2017-10-06 09:04:53","B42377","2017-10-06 09:04:53","1"
"1","2017-11-17","B42377","2017-10-06 09:04:56","B42377","2017-10-06 09:04:56","1"
"1","2017-11-18","B42377","2017-09-19 11:59:49","B42377","2017-09-19 11:59:49","1"
"1","2017-11-20","B42377","2017-10-06 09:05:01","B42377","2017-10-06 09:05:01","1"
"1","2017-11-22","B42377","2017-10-06 09:04:59","B42377","2017-10-06 09:04:59","1"
"1","2017-11-24","B42377","2017-10-06 09:04:57","B42377","2017-10-06 09:04:57","1"
"1","2017-11-25","B42377","2017-09-25 11:01:09","B42377","2017-09-25 11:01:09","1"
"1","2017-11-27","B42377","2017-09-25 11:01:54","B42377","2017-09-25 11:01:54","1"
"1","2017-11-29","B42377","2017-09-19 12:00:26","B42377","2017-09-19 12:00:26","1"
"1","2017-12-01","B42377","2017-10-06 09:05:17","B42377","2017-10-06 09:05:17","1"
"1","2017-12-02","B42377","2017-10-06 09:05:17","B42377","2017-10-06 09:05:17","1"
"1","2017-12-04","B42377","2017-10-06 09:05:16","B42377","2017-10-06 09:05:16","1"
"1","2017-12-06","B42377","2017-10-06 09:05:15","B42377","2017-10-06 09:05:15","1"
"1","2017-12-08","B42377","2017-10-06 09:05:14","B42377","2017-10-06 09:05:14","1"
"1","2017-12-09","B42377","2017-10-06 09:05:13","B42377","2017-10-06 09:05:13","1"
"1","2017-12-11","B42377","2017-10-06 09:05:09","B42377","2017-10-06 09:05:09","1"
"1","2017-12-13","B42377","2017-10-06 09:05:10","B42377","2017-10-06 09:05:10","1"
"1","2017-12-15","B42377","2017-10-06 09:05:10","B42377","2017-10-06 09:05:10","1"
"1","2017-12-16","B42377","2017-10-06 09:05:11","B42377","2017-10-06 09:05:11","1"
"1","2017-12-18","B42377","2017-10-06 09:05:08","B42377","2017-10-06 09:05:08","1"
"1","2017-12-20","B42377","2017-10-06 09:05:05","B42377","2017-10-06 09:05:05","1"
"1","2017-12-22","B42377","2017-10-06 09:05:07","B42377","2017-10-06 09:05:07","1"
"1","2017-12-23","B42377","2017-10-06 09:05:07","B42377","2017-10-06 09:05:07","1"
"1","2017-12-25","B42377","2017-10-06 09:05:03","B42377","2017-10-06 09:05:03","1"
"1","2017-12-27","B42377","2017-10-06 09:05:03","B42377","2017-10-06 09:05:03","1"
"1","2017-12-29","A1589","2017-10-04 14:48:27","A1589","2017-10-04 14:48:27","1"
"1","2017-12-30","A1589","2017-10-04 14:48:28","A1589","2017-10-04 14:48:28","1"
"1","2018-01-01","A1589","2017-10-04 14:48:57","A1589","2017-10-04 14:48:57","1"
"1","2018-01-02","A2062","2017-11-02 17:47:49","A2062","2017-11-02 17:47:49","1"
"1","2018-01-03","A1589","2017-10-04 14:48:57","A1589","2017-10-04 14:48:57","1"
"1","2018-01-04","A2062","2017-11-02 17:47:51","A2062","2017-11-02 17:47:51","1"
"1","2018-01-05","B42377","2017-12-07 09:15:33","B42377","2017-12-07 09:15:33","1"
"1","2018-01-06","B42377","2017-12-07 09:15:35","B42377","2017-12-07 09:15:35","1"
"1","2018-01-08","A2062","2017-11-02 17:48:00","A2062","2017-11-02 17:48:00","1"
"1","2018-01-09","A2062","2017-11-02 17:48:12","A2062","2017-11-02 17:48:12","1"
"1","2018-01-10","B42377","2017-12-07 09:15:31","B42377","2017-12-07 09:15:31","1"
"1","2018-01-11","A2062","2017-11-02 17:48:19","A2062","2017-11-02 17:48:19","1"
"1","2018-01-12","B42377","2017-12-07 09:15:37","B42377","2017-12-07 09:15:37","1"
"1","2018-01-13","B42377","2017-12-07 09:15:36","B42377","2017-12-07 09:15:36","1"
"1","2018-01-15","B42377","2017-12-07 09:14:40","B42377","2017-12-07 09:14:40","1"
"1","2018-01-16","B42377","2017-12-07 09:14:39","B42377","2017-12-07 09:14:39","1"
"1","2018-01-17","B42377","2017-12-07 09:15:30","B42377","2017-12-07 09:15:30","1"
"1","2018-01-18","A2062","2017-11-02 17:48:21","A2062","2017-11-02 17:48:21","1"
"1","2018-01-19","B42377","2017-12-07 09:15:39","B42377","2017-12-07 09:15:39","1"
"1","2018-01-20","B42377","2017-12-07 09:15:40","B42377","2017-12-07 09:15:40","1"
"1","2018-01-22","B42377","2017-12-07 09:14:43","B42377","2017-12-07 09:14:43","1"
"1","2018-01-23","A2062","2017-11-02 17:48:14","A2062","2017-11-02 17:48:14","1"
"1","2018-01-24","B42377","2017-12-07 09:14:53","B42377","2017-12-07 09:14:53","1"
"1","2018-01-25","A2062","2017-11-02 17:48:21","A2062","2017-11-02 17:48:21","1"
"1","2018-01-26","B42377","2017-12-07 09:14:52","B42377","2017-12-07 09:14:52","1"
"1","2018-01-27","B42377","2017-12-07 09:14:57","B42377","2017-12-07 09:14:57","1"
"1","2018-01-29","B42377","2017-12-07 09:14:46","B42377","2017-12-07 09:14:46","1"
"1","2018-01-30","A2062","2017-11-02 17:48:17","A2062","2017-11-02 17:48:17","1"
"1","2018-01-31","B42377","2017-12-07 09:14:49","B42377","2017-12-07 09:14:49","1"
"1","2018-02-01","A2062","2017-11-02 17:48:43","A2062","2017-11-02 17:48:43","1"
"1","2018-02-02","B42377","2018-01-19 09:20:34","B42377","2018-01-19 09:20:34","1"
"1","2018-02-03","B42377","2017-12-07 09:15:44","B42377","2017-12-07 09:15:44","1"
"1","2018-02-05","B42377","2018-01-19 09:20:35","B42377","2018-01-19 09:20:35","1"
"1","2018-02-06","A2062","2017-11-02 17:48:38","A2062","2017-11-02 17:48:38","1"
"1","2018-02-07","B42377","2018-01-19 09:20:38","B42377","2018-01-19 09:20:38","1"
"1","2018-02-08","A2062","2017-11-02 17:48:44","A2062","2017-11-02 17:48:44","1"
"1","2018-02-09","B42377","2018-01-19 09:20:38","B42377","2018-01-19 09:20:38","1"
"1","2018-02-10","B42377","2018-01-19 09:20:39","B42377","2018-01-19 09:20:39","1"
"1","2018-02-12","A1589","2017-10-04 14:48:15","A1589","2017-10-04 14:48:15","1"
"1","2018-02-13","A2062","2017-11-02 17:48:39","A2062","2017-11-02 17:48:39","1"
"1","2018-02-14","B42377","2018-01-19 09:24:13","B42377","2018-01-19 09:24:13","1"
"1","2018-02-15","A2062","2017-11-02 17:48:45","A2062","2017-11-02 17:48:45","1"
"1","2018-02-16","B42377","2018-01-19 09:20:40","B42377","2018-01-19 09:20:40","1"
"1","2018-02-17","B42377","2017-12-07 09:15:45","B42377","2017-12-07 09:15:45","1"
"1","2018-02-19","B42377","2018-01-19 09:20:42","B42377","2018-01-19 09:20:42","1"
"1","2018-02-20","A2062","2017-11-02 17:48:40","A2062","2017-11-02 17:48:40","1"
"1","2018-02-21","B42377","2018-01-19 09:20:44","B42377","2018-01-19 09:20:44","1"
"1","2018-02-22","A2062","2017-11-02 17:48:46","A2062","2017-11-02 17:48:46","1"
"1","2018-02-23","B42377","2018-01-19 09:20:44","B42377","2018-01-19 09:20:44","1"
"1","2018-02-24","B42377","2018-01-19 09:20:45","B42377","2018-01-19 09:20:45","1"
"1","2018-02-26","B42377","2018-01-19 09:20:48","B42377","2018-01-19 09:20:48","1"
"1","2018-02-27","A2062","2017-11-02 17:48:41","A2062","2017-11-02 17:48:41","1"
"1","2018-02-28","B42377","2018-01-19 09:20:46","B42377","2018-01-19 09:20:46","1"
"1","2018-03-01","B42377","2017-12-07 09:16:55","B42377","2017-12-07 09:16:55","1"
"1","2018-03-02","B42377","2018-01-19 09:20:50","B42377","2018-01-19 09:20:50","1"
"1","2018-03-03","B42377","2018-01-19 09:20:50","B42377","2018-01-19 09:20:50","1"
"1","2018-03-05","B42377","2018-01-19 09:20:54","B42377","2018-01-19 09:20:54","1"
"1","2018-03-06","A2062","2017-11-02 17:49:06","A2062","2017-11-02 17:49:06","1"
"1","2018-03-07","B42377","2018-01-19 09:20:53","B42377","2018-01-19 09:20:53","1"
"1","2018-03-08","B42377","2017-12-07 09:16:56","B42377","2017-12-07 09:16:56","1"
"1","2018-03-09","B42377","2018-01-19 09:20:52","B42377","2018-01-19 09:20:52","1"
"1","2018-03-10","B42377","2018-01-19 09:20:52","B42377","2018-01-19 09:20:52","1"
"1","2018-03-12","B42377","2018-01-19 09:20:13","B42377","2018-01-19 09:20:13","1"
"1","2018-03-13","A2062","2017-11-02 17:49:07","A2062","2017-11-02 17:49:07","1"
"1","2018-03-14","B42377","2018-01-19 09:20:55","B42377","2018-01-19 09:20:55","1"
"1","2018-03-15","B42377","2017-12-07 09:16:57","B42377","2017-12-07 09:16:57","1"
"1","2018-03-16","B42377","2018-01-19 09:20:57","B42377","2018-01-19 09:20:57","1"
"1","2018-03-17","B42377","2018-01-19 09:20:56","B42377","2018-01-19 09:20:56","1"
"1","2018-03-19","B42377","2018-01-19 09:21:01","B42377","2018-01-19 09:21:01","1"
"1","2018-03-20","A2062","2017-11-02 17:49:08","A2062","2017-11-02 17:49:08","1"
"1","2018-03-21","A1589","2017-10-04 14:48:16","A1589","2017-10-04 14:48:16","1"
"1","2018-03-22","B42377","2017-12-07 09:16:58","B42377","2017-12-07 09:16:58","1"
"1","2018-03-23","B42377","2018-01-19 09:20:59","B42377","2018-01-19 09:20:59","1"
"1","2018-03-24","B42377","2018-01-19 09:20:59","B42377","2018-01-19 09:20:59","1"
"1","2018-03-26","B42377","2018-01-19 09:21:02","B42377","2018-01-19 09:21:02","1"
"1","2018-03-27","A2062","2017-11-02 17:49:09","A2062","2017-11-02 17:49:09","1"
"1","2018-03-28","B42377","2018-01-19 09:21:03","B42377","2018-01-19 09:21:03","1"
"1","2018-03-29","B42377","2017-12-07 09:16:59","B42377","2017-12-07 09:16:59","1"
"1","2018-03-30","B42377","2018-01-19 09:21:03","B42377","2018-01-19 09:21:03","1"
"1","2018-03-31","B42377","2018-01-19 09:21:04","B42377","2018-01-19 09:21:04","1"
"1","2018-04-30","A2062","2017-11-02 17:48:04","A2062","2017-11-02 17:48:04","1"
"1","2018-05-03","A2062","2017-12-27 20:24:03","A2062","2017-12-27 20:24:03","1"
"1","2018-05-04","A2062","2017-12-27 20:24:04","A2062","2017-12-27 20:24:04","1"
"1","2018-05-05","A2062","2017-12-27 20:24:05","A2062","2017-12-27 20:24:05","1"
"1","2018-07-16","A2062","2018-02-07 09:44:57","A2062","2018-02-07 09:44:57","1"
"1","2018-11-01","B42377","2018-09-21 17:17:09","B42377","2018-09-21 17:17:09","1"
"1","2018-11-05","B42377","2018-09-21 17:17:28","B42377","2018-09-21 17:17:28","1"
"1","2018-11-06","B42377","2018-09-21 17:17:30","B42377","2018-09-21 17:17:30","1"
"1","2018-11-07","B42377","2018-09-21 17:17:30","B42377","2018-09-21 17:17:30","1"
"1","2018-11-08","B42377","2018-09-21 17:17:32","B42377","2018-09-21 17:17:32","1"
"1","2018-11-09","B42377","2018-09-21 17:17:32","B42377","2018-09-21 17:17:32","1"
"1","2018-11-10","B42377","2018-09-21 17:17:33","B42377","2018-09-21 17:17:33","1"
"1","2018-11-12","B42377","2018-09-21 17:17:36","B42377","2018-09-21 17:17:36","1"
"1","2018-11-13","B42377","2018-09-21 17:17:37","B42377","2018-09-21 17:17:37","1"
"1","2018-11-14","B42377","2018-09-21 17:17:38","B42377","2018-09-21 17:17:38","1"
"1","2018-11-15","B42377","2018-09-21 17:17:38","B42377","2018-09-21 17:17:38","1"
"1","2018-11-16","B42377","2018-09-21 17:17:39","B42377","2018-09-21 17:17:39","1"
"1","2018-11-17","B42377","2018-09-21 17:17:40","B42377","2018-09-21 17:17:40","1"
"1","2018-11-19","B42377","2018-09-21 17:17:43","B42377","2018-09-21 17:17:43","1"
"1","2018-11-20","B42377","2018-09-21 17:17:42","B42377","2018-09-21 17:17:42","1"
"1","2018-11-21","B42377","2018-09-21 17:17:42","B42377","2018-09-21 17:17:42","1"
"1","2018-11-22","B42377","2018-09-21 17:17:41","B42377","2018-09-21 17:17:41","1"
"1","2018-11-24","B42377","2018-09-21 17:17:40","B42377","2018-09-21 17:17:40","1"
"1","2018-11-26","B42377","2018-09-21 17:17:44","B42377","2018-09-21 17:17:44","1"
"1","2018-11-27","B42377","2018-09-21 17:17:46","B42377","2018-09-21 17:17:46","1"
"1","2018-11-28","B42377","2018-09-21 17:17:46","B42377","2018-09-21 17:17:46","1"
"1","2018-11-29","B42377","2018-09-21 17:17:48","B42377","2018-09-21 17:17:48","1"
"1","2018-11-30","B42377","2018-09-21 17:17:49","B42377","2018-09-21 17:17:49","1"
"1","2018-12-01","B42377","2018-09-21 17:17:51","B42377","2018-09-21 17:17:51","1"
"1","2018-12-03","B42377","2018-09-21 17:18:01","B42377","2018-09-21 17:18:01","1"
"1","2018-12-04","B42377","2018-09-21 17:17:58","B42377","2018-09-21 17:17:58","1"
"1","2018-12-05","B42377","2018-09-21 17:17:57","B42377","2018-09-21 17:17:57","1"
"1","2018-12-06","B42377","2018-09-21 17:17:56","B42377","2018-09-21 17:17:56","1"
"1","2018-12-07","B42377","2018-09-21 17:17:54","B42377","2018-09-21 17:17:54","1"
"1","2018-12-08","B42377","2018-09-21 17:17:52","B42377","2018-09-21 17:17:52","1"
"1","2018-12-10","B42377","2018-09-21 17:18:03","B42377","2018-09-21 17:18:03","1"
"1","2018-12-11","B42377","2018-09-21 17:18:05","B42377","2018-09-21 17:18:05","1"
"1","2018-12-12","B42377","2018-09-21 17:18:08","B42377","2018-09-21 17:18:08","1"
"1","2018-12-13","B42377","2018-09-21 17:18:09","B42377","2018-09-21 17:18:09","1"
"1","2018-12-14","B42377","2018-09-21 17:18:10","B42377","2018-09-21 17:18:10","1"
"1","2018-12-15","B42377","2018-09-21 17:18:10","B42377","2018-09-21 17:18:10","1"
"1","2019-06-10","B42377","2019-06-03 15:48:37","B42377","2019-06-03 15:48:37","1"
"1","2019-06-11","B42377","2019-06-03 15:48:38","B42377","2019-06-03 15:48:38","1"
"1","2019-06-12","B42377","2019-06-03 15:49:02","B42377","2019-06-03 15:49:02","1"
"1","2019-06-13","B42377","2019-06-03 15:49:04","B42377","2019-06-03 15:49:04","1"
"1","2019-06-14","B42377","2019-06-03 15:49:05","B42377","2019-06-03 15:49:05","1"
"1","2019-06-15","B42377","2019-06-03 15:49:09","B42377","2019-06-03 15:49:09","1"
"1","2019-06-17","B42377","2019-06-03 15:49:14","B42377","2019-06-03 15:49:14","1"
"1","2019-06-18","B42377","2019-06-03 15:49:17","B42377","2019-06-03 15:49:17","1"
"1","2019-06-19","B42377","2019-06-03 15:49:13","B42377","2019-06-03 15:49:13","1"
"1","2019-06-20","B42377","2019-06-03 15:49:11","B42377","2019-06-03 15:49:11","1"
"1","2019-06-21","B42377","2019-06-03 15:49:11","B42377","2019-06-03 15:49:11","1"
"1","2019-06-22","B42377","2019-06-03 15:49:12","B42377","2019-06-03 15:49:12","1"
"1","2019-06-24","B42377","2019-06-03 15:49:20","B42377","2019-06-03 15:49:20","1"
"1","2019-06-25","B42377","2019-06-03 15:49:19","B42377","2019-06-03 15:49:19","1"
"1","2019-06-26","B42377","2019-06-03 15:49:47","B42377","2019-06-03 15:49:47","1"
"1","2019-06-27","B42377","2019-06-03 15:49:22","B42377","2019-06-03 15:49:22","1"
"1","2019-06-28","B42377","2019-06-03 15:49:24","B42377","2019-06-03 15:49:24","1"
"1","2019-06-29","B42377","2019-06-03 15:49:25","B42377","2019-06-03 15:49:25","1"
"1","2019-07-01","B42377","2019-06-03 15:50:12","B42377","2019-06-03 15:50:12","1"
"1","2019-07-02","B42377","2019-06-03 15:50:14","B42377","2019-06-03 15:50:14","1"
"1","2019-07-03","B42377","2019-06-03 15:50:15","B42377","2019-06-03 15:50:15","1"
"1","2019-07-04","B42377","2019-06-03 15:50:15","B42377","2019-06-03 15:50:15","1"
"1","2019-07-05","B42377","2019-06-03 15:50:16","B42377","2019-06-03 15:50:16","1"
"1","2019-07-06","B42377","2019-06-03 15:50:17","B42377","2019-06-03 15:50:17","1"
"1","2019-07-08","B42377","2019-06-03 15:50:22","B42377","2019-06-03 15:50:22","1"
"1","2019-07-09","B42377","2019-06-03 15:50:23","B42377","2019-06-03 15:50:23","1"
"1","2019-07-10","B42377","2019-06-03 15:50:24","B42377","2019-06-03 15:50:24","1"
"1","2019-07-11","B42377","2019-06-03 15:50:20","B42377","2019-06-03 15:50:20","1"
"1","2019-07-12","B42377","2019-06-03 15:50:25","B42377","2019-06-03 15:50:25","1"
"1","2019-07-13","B42377","2019-06-03 15:50:18","B42377","2019-06-03 15:50:18","1"
"1","2019-07-16","B42377","2019-06-03 15:50:26","B42377","2019-06-03 15:50:26","1"
"1","2019-07-17","B42377","2019-06-03 15:50:27","B42377","2019-06-03 15:50:27","1"
"1","2019-07-18","B42377","2019-06-03 15:50:28","B42377","2019-06-03 15:50:28","1"
"1","2019-07-19","B42377","2019-06-03 15:50:29","B42377","2019-06-03 15:50:29","1"
"1","2019-07-20","B42377","2019-06-03 15:50:30","B42377","2019-06-03 15:50:30","1"
"1","2019-10-01","A3220","2019-08-26 18:16:16","A3220","2019-08-26 18:16:16","1"
"1","2019-10-02","A3220","2019-08-26 18:16:17","A3220","2019-08-26 18:16:17","1"
"1","2019-10-03","A3220","2019-08-26 18:16:19","A3220","2019-08-26 18:16:19","1"
"1","2019-10-04","A3220","2019-08-26 18:16:19","A3220","2019-08-26 18:16:19","1"
"1","2019-10-05","A3220","2019-08-26 18:16:20","A3220","2019-08-26 18:16:20","1"
