"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-11-15","2019-08-19","A2867","2018-11-15 17:57:10","A3220","2019-08-20 15:51:32","2"
"1","2","2019-08-20","2019-09-30","A3220","2019-08-20 15:51:31","A3220","2019-08-20 15:51:31","1"
"1","4","2019-10-01",\N,"A3220","2019-08-20 15:51:43","A3220","2019-08-20 15:51:43","1"
"2","1","2018-11-15","2019-08-19","A2867","2018-11-15 17:58:12","A3220","2019-08-20 15:55:11","2"
"2","2","2019-08-20","2019-09-30","A3220","2019-08-20 15:55:11","A3220","2019-08-20 15:55:11","1"
"2","4","2019-10-01",\N,"A3220","2019-08-20 15:55:25","A3220","2019-08-20 15:55:25","1"
"3","1","2018-11-20",\N,"A2636","2018-11-20 11:46:41","A2636","2018-11-20 11:46:41","1"
"4","1","2018-11-20",\N,"A2636","2018-11-20 11:47:07","A2636","2018-11-20 11:47:07","1"
"5","1","2019-10-01",\N,"A3220","2019-08-20 15:51:17","A3220","2019-08-20 15:51:17","1"
"6","1","2019-10-01",\N,"A3220","2019-08-20 15:54:55","A3220","2019-08-20 15:54:55","1"
