"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3218","2019-08-22 11:04:03","A3218","2019-10-01 17:58:13","3"
"2","2","1","A3218","2019-08-22 11:03:57","A3218","2019-10-01 17:58:39","3"
"3","3","1","A3218","2018-06-26 12:23:07","A3218","2019-10-01 17:59:04","11"
"4","4","1","A3218","2018-06-26 12:23:56","A3218","2019-10-01 17:59:27","9"
"5","5","1","A3218","2018-06-26 12:24:42","A3218","2019-10-01 17:57:41","8"
"6","6","1","A3218","2018-06-26 12:25:24","A3218","2019-10-01 17:57:15","8"
"7","7","1","A2636","2018-06-26 12:25:50","A2636",\N,"1"
"10","9","0","B85097","2019-08-22 11:34:32","B85097","2020-03-05 12:34:37","7"
"11","10","0","B85097","2019-08-22 11:35:56","B85097","2020-03-05 12:32:44","7"
"12","11","0","A3211","2019-08-22 11:39:06","A3211","2020-03-09 18:35:25","7"
"13","12","0","A3211","2019-08-22 11:40:11","A3211","2020-03-09 18:34:28","7"
"14","13","0","B85097","2019-08-22 11:41:20","B85097","2020-03-05 12:36:01","6"
"15","14","0","B85097","2019-08-22 11:42:37","B85097","2020-03-05 12:34:13","6"
