"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
78310,30,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,31,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,32,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,33,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,36,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,37,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,38,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,150,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
78310,203,system,2017-11-07 23:19:36,system,2017-11-07 23:19:36,1
