"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3271","2018-03-01 21:13:12","A3271","2019-11-20 17:49:40","10"
"2","1","1","A3271","2017-12-18 16:32:42","A3271","2019-11-20 17:50:09","20"
"3","1","2","A3271","2017-12-18 16:32:42","A3271","2019-11-20 17:51:58","13"
"4","1","3","A3271","2017-12-18 16:32:42","A3271","2019-11-20 17:51:04","22"
"5","2","2","A3271","2018-03-01 21:13:13","A3271","2019-11-20 17:50:40","14"
"6","2","3","A3271","2018-03-01 21:13:13","A3271","2019-11-20 17:51:33","11"
"7","3","2","B80906","2018-03-19 11:00:45","B80906","2019-12-19 15:54:08","12"
"8","4","2","B80906","2018-03-19 11:00:54","B80906","2019-12-19 15:42:18","10"
"9","5","1","A2062","2017-12-18 16:36:29","A2062",\N,"1"
"10","3","1","B80906","2018-03-19 11:00:44","B80906","2019-12-19 16:00:44","10"
"11","4","1","B80906","2018-03-19 11:00:53","B80906","2019-12-19 15:48:11","9"
"12","7","1","B80906","2019-05-30 10:50:11","B80906",\N,"1"
"13","4","0","A3212","2018-04-02 14:35:49","A3212","2019-09-24 14:19:29","12"
"14","4","0","A3271","2018-04-02 15:45:23","A3271","2019-11-20 17:55:54","13"
"15","3","0","A3211","2018-04-02 17:04:06","A3211","2020-03-04 14:57:55","21"
"16","3","0","A3271","2018-04-02 17:08:08","A3271","2019-11-20 17:55:31","17"
"18","2","0","A3271","2018-08-21 16:31:42","A3271","2020-02-14 15:59:12","10"
"19","4","0","A3271","2019-02-15 16:58:16","A3271","2019-11-20 17:52:23","13"
"20","3","0","A3271","2019-02-15 17:03:30","A3271","2019-11-20 17:53:21","12"
"21","4","0","A3271","2019-02-15 17:12:07","A3271","2019-11-20 17:52:54","12"
"22","3","0","A3271","2019-02-15 17:15:43","A3271","2019-11-20 17:53:44","11"
"23","4","0","A3271","2019-02-15 17:31:38","A3271","2019-11-20 17:54:08","17"
"24","3","0","A3212","2019-02-15 17:35:46","A3212","2019-09-24 14:16:45","12"
"25","4","0","A3271","2019-02-15 17:56:20","A3271","2019-11-20 17:55:08","13"
"26","3","0","A3212","2019-02-15 18:10:18","A3212","2019-09-24 14:15:02","10"
"27","9","1","A3211","2020-03-04 15:02:11","A3211","2020-03-06 15:49:48","2"
"28","11","1","A3211","2020-03-04 15:02:28","A3211",\N,"1"
