"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A2636","2018-10-19 16:50:56","A2636","2018-11-26 16:40:30","4"
"2","2","1","A2636","2018-10-19 16:52:19","A2636","2018-11-26 16:41:29","5"
"3","3","1","A2636","2018-10-19 16:53:11","A2636","2018-11-26 16:42:21","4"
"4","4","1","A2636","2018-10-19 16:53:49","A2636","2018-11-26 16:43:07","4"
"5","5","1","A2636","2018-10-19 16:54:30","A2636","2018-10-29 12:35:36","3"
"6","6","1","A2636","2018-10-19 16:56:12","A2636","2018-10-29 12:36:01","3"
"7","7","1","A2636","2018-10-19 16:56:51","A2636","2018-11-26 16:43:53","4"
"8","8","1","A2636","2018-10-19 16:57:27","A2636","2018-10-29 12:36:53","3"
"9","9","1","A2636","2018-10-19 16:58:03","A2636","2018-11-26 16:45:46","5"
"10","10","1","A2636","2018-10-19 16:58:43","A2636","2018-11-26 16:46:20","5"
"11","11","1","A2636","2018-10-19 16:59:17","A2636","2018-10-29 12:37:55","3"
"12","12","1","A2636","2018-10-19 16:59:52","A2636","2018-10-29 12:38:14","3"
"13","13","1","A2636","2018-10-19 17:00:33","A2636","2018-11-26 16:47:00","6"
"14","14","1","A2636","2018-10-19 17:01:10","A2636","2018-11-26 16:47:57","4"
"15","15","1","A2636","2018-10-22 11:44:47","A2636",\N,"1"
