"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-11-28","2018-11-28","A2064","2018-11-06 10:41:23","A2064","2018-11-06 10:41:23","1"
"1","2","2019-02-13","2019-02-13","B43020","2019-01-24 10:56:46","B43020","2019-01-24 10:56:46","1"
"1","3","2019-02-16","2019-02-16","B43020","2019-01-24 10:56:46","B43020","2019-01-24 10:56:46","1"
"1","4","2019-02-18","2019-02-18","B43020","2019-01-24 10:56:46","B43020","2019-01-24 10:56:46","1"
"1","5","2019-02-20","2019-02-20","B43020","2019-01-24 10:56:46","B43020","2019-01-24 10:56:46","1"
"1","6","2019-02-21","2019-02-21","B43020","2019-01-24 10:56:46","B43020","2019-01-24 10:56:46","1"
"1","7","2019-02-27","2019-02-27","B43020","2019-01-24 10:56:46","B43020","2019-01-24 10:56:46","1"
"1","8","2019-02-28","2019-02-28","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","9","2019-03-02","2019-03-02","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","10","2019-03-05","2019-03-05","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","11","2019-03-06","2019-03-06","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","12","2019-03-07","2019-03-07","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","13","2019-03-09","2019-03-09","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","14","2019-03-11","2019-03-11","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","15","2019-03-12","2019-03-12","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","16","2019-03-13","2019-03-13","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","17","2019-03-15","2019-03-15","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
"1","18","2019-03-16","2019-03-16","B43020","2019-01-24 10:56:47","B43020","2019-01-24 10:56:47","1"
