"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3211","2019-07-26 17:14:12","A3211","2019-11-15 13:33:32","4"
"2","10","1","A3211","2019-11-15 13:38:43","A3211",\N,"1"
"3","13","1","A3211","2019-07-26 17:13:15","A3211","2019-11-15 13:36:54","4"
"4","2","1","A2636","2019-07-26 16:28:18","A2636",\N,"1"
"5","4","1","A3211","2019-07-26 17:14:28","A3211","2019-11-15 13:33:37","5"
"6","5","1","A3212","2019-07-26 17:14:35","A3212","2019-09-26 22:10:42","2"
"7","6","1","A3212","2019-07-26 17:14:41","A3212","2019-09-26 22:10:50","2"
"8","7","1","A3212","2019-07-26 17:14:50","A3212","2019-09-26 22:10:57","2"
"9","8","1","A3212","2019-07-26 17:14:58","A3212","2019-09-26 22:11:05","2"
"10","9","1","A3212","2019-07-26 17:15:08","A3212","2019-09-26 22:11:19","2"
"11","10","2","A3211","2019-11-15 13:38:45","A3211",\N,"1"
"12","12","1","A3211","2019-07-26 17:15:56","A3211","2019-11-15 13:35:30","4"
"13","14","1","A3211","2019-07-26 17:13:28","A3211","2019-11-15 13:37:03","6"
"14","15","1","A3211","2019-07-26 17:13:36","A3211","2019-11-15 13:37:11","4"
"15","16","1","A3212","2019-07-26 17:13:43","A3212","2019-09-26 22:19:35","2"
"16","3","0","A3211","2019-09-26 22:14:25","A3211","2019-11-15 13:33:24","5"
