"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A2636","2018-08-31 11:03:02","B85123","2019-11-20 16:43:24","5"
"1","2","1","2","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-04-30 09:39:54","B85123","2019-11-20 16:43:24","4"
"1","3","1","3","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B85123","2019-04-30 09:39:54","B85123","2019-11-20 16:43:24","4"
"1","4","1","4","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 14:08:40","B85123","2019-11-20 16:43:24","3"
"1","5","1","5","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B85123","2019-05-17 14:08:40","B85123","2019-11-20 16:43:24","3"
"1","6","1","6","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-29 09:06:15","B85123","2019-11-20 16:43:24","2"
"1","7","1","7","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B85123","2019-05-29 09:06:15","B85123","2019-11-20 16:43:24","2"
"1","8","1","8","帯パターン8","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-11-20 16:43:25","B85123","2019-11-20 16:43:25","1"
"1","10","1","10","帯パターン10","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-11-20 16:43:25","B85123","2019-11-20 16:43:25","1"
"1","12","1","12","帯パターン12","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-11-20 16:43:25","B85123","2019-11-20 16:43:25","1"
"1","14","1","14","帯パターン14","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-11-20 16:43:25","B85123","2019-11-20 16:43:25","1"
"1","16","1","16","帯パターン16","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-11-20 16:43:25","B85123","2019-11-20 16:43:25","1"
"1","17","1","17","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B85123","2019-11-20 16:43:25","B85123","2019-11-20 16:43:25","1"
"3","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 11:04:27","B85123","2019-11-20 16:56:57","14"
"3","2","1","2","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","3","1","3","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","4","1","4","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","5","1","5","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","6","1","6","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","7","1","7","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","8","1","8","帯パターン8","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","9","1","9","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:45","B85123","2019-11-20 16:56:57","13"
"3","10","1","10","帯パターン10","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:46","B85123","2019-11-20 16:56:57","13"
"3","11","1","11","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2636","2018-08-31 14:07:46","B85123","2019-11-20 16:56:57","13"
"3","12","1","12","帯パターン12","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-04-01 12:10:52","B85123","2019-11-20 16:56:57","12"
"3","14","1","14","帯パターン14","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-04-01 12:10:52","B85123","2019-11-20 16:56:57","12"
"3","15","1","15","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-04-01 12:10:52","B85123","2019-11-20 16:56:57","12"
"3","16","1","16","帯パターン16","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-04-01 12:10:52","B85123","2019-11-20 16:56:57","12"
"3","17","1","17","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-04-01 12:10:52","B85123","2019-11-20 16:56:57","12"
"3","18","1","18","帯パターン18","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","20","1","20","帯パターン20","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","21","1","21","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","22","1","22","帯パターン22","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","23","1","23","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","24","1","24","帯パターン24","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","26","1","26","帯パターン26","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","28","1","28","帯パターン28","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","29","1","29","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 09:10:18","B85123","2019-11-20 16:56:57","11"
"3","30","1","30","帯パターン30","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","32","1","32","帯パターン32","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","34","1","34","帯パターン34","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","35","1","35","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","36","1","36","帯パターン36","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","37","1","37","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","38","1","38","帯パターン38","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
"3","39","1","39","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85123","2019-05-17 09:21:55","B85123","2019-11-20 16:56:57","10"
