"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
82737,30,B82737,2018-04-23 14:55:46,B82737,2018-04-23 14:55:46,1
82737,31,B82737,2018-04-23 14:55:46,B82737,2018-04-23 14:55:46,1
82737,32,B82737,2018-04-23 14:55:45,B82737,2018-04-23 14:55:45,1
82737,33,B82737,2018-04-23 14:55:45,B82737,2018-04-23 14:55:45,1
82737,36,B82737,2018-04-23 14:55:45,B82737,2018-04-23 14:55:45,1
82737,37,B82737,2018-04-23 14:55:45,B82737,2018-04-23 14:55:45,1
82737,150,B82737,2018-04-23 14:55:46,B82737,2018-04-23 14:55:46,1
84087,30,B82737,2018-04-23 14:51:40,B82737,2018-04-23 14:51:40,1
84087,32,B82737,2018-04-23 14:51:39,B82737,2018-04-23 14:51:39,1
84087,33,B82737,2018-04-23 14:51:39,B82737,2018-04-23 14:51:39,1
84087,36,B82737,2018-04-23 14:51:39,B82737,2018-04-23 14:51:39,1
84087,37,B82737,2018-04-23 14:51:39,B82737,2018-04-23 14:51:39,1
84087,38,B82737,2018-04-23 14:51:39,B82737,2018-04-23 14:51:39,1
84087,150,B82737,2018-04-23 14:51:39,B82737,2018-04-23 14:51:39,1
84087,203,B82737,2018-04-23 14:51:40,B82737,2018-04-23 14:51:40,1
84088,30,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,31,B82737,2018-04-23 14:55:05,B82737,2018-04-23 14:55:05,1
84088,32,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,33,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,36,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,37,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,38,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,150,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
84088,203,B82737,2018-04-23 14:55:06,B82737,2018-04-23 14:55:06,1
