"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-02-13 17:05:58","A3271","2019-11-29 09:24:43","14"
"2","1","2","A3271","2018-02-13 17:06:00","A3271","2019-11-29 09:24:57","10"
"3","5","1","A3271","2018-02-13 20:47:22","A3271","2019-11-29 09:25:34","13"
"4","2","1","A3271","2018-02-13 17:05:49","A3271","2019-11-29 09:25:14","10"
"5","3","0","A3271","2018-02-13 17:18:40","A3271","2019-11-29 09:25:48","9"
"6","4","0","A3271","2018-02-13 17:23:09","A3271","2019-11-29 09:26:02","16"
"7","5","2","A3271","2018-02-13 20:47:24","A3271","2019-11-29 09:26:17","13"
"8","5","3","A3271","2018-02-13 20:47:25","A3271","2019-11-29 09:26:31","12"
"9","5","4","A3271","2018-02-13 20:47:25","A3271","2019-11-29 09:26:45","12"
"10","11","1","A3271","2018-02-13 20:47:42","A3271","2019-11-29 09:27:00","12"
"11","6","1","A3271","2018-02-13 20:45:46","A3271","2019-11-29 09:27:18","10"
"12","6","2","A3271","2018-02-13 20:45:47","A3271","2019-11-29 09:27:38","12"
"13","7","0","A3271","2018-02-13 20:25:59","A3271","2019-11-29 09:28:02","13"
"14","8","0","A3271","2018-02-13 20:34:27","A3271","2019-11-29 09:28:19","14"
"15","10","0","A2636","2018-05-09 13:44:05","A2636",\N,"1"
