"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3210","2019-03-20 12:28:27","A3210","2020-04-03 17:23:26","6"
"2","5","1","A3210","2019-03-04 09:53:01","A3210","2020-04-03 17:24:11","9"
"3","5","2","A3210","2019-03-04 09:53:03","A3210","2020-04-03 17:24:22","8"
"4","5","3","A3210","2019-03-04 09:53:05","A3210","2020-04-03 17:24:34","8"
"5","5","4","A3210","2019-03-04 09:53:06","A3210","2020-04-03 17:24:44","7"
"6","8","1","A3210","2020-04-03 16:56:32","A3210","2020-04-03 17:01:41","2"
"7","8","2","A3210","2020-04-03 16:56:33","A3210","2020-04-03 17:02:32","2"
"8","9","1","A3210","2020-04-03 16:56:10","A3210","2020-04-03 17:03:52","2"
"9","9","3","A3210","2020-04-03 16:56:13","A3210","2020-04-03 17:05:50","2"
"10","9","2","A3210","2020-04-03 16:56:11","A3210","2020-04-03 17:04:49","2"
"11","9","4","A3210","2020-04-03 16:56:15","A3210","2020-04-03 17:06:48","2"
"12","8","3","B83362","2020-04-03 16:56:35","B83362","2020-04-03 19:51:24","3"
"13","8","5","A3210","2020-04-03 16:56:38","A3210","2020-04-03 17:09:20","2"
"14","8","4","B83362","2020-04-03 16:56:36","B83362","2020-04-03 19:51:55","3"
"15","3","1","A3210","2018-05-10 19:10:21","A3210","2020-04-03 17:24:57","12"
"16","3","2","A3210","2018-05-10 19:10:22","A3210","2020-04-03 17:25:08","12"
"17","6","1","A3210","2018-05-10 19:10:37","A3210","2020-04-03 17:25:19","11"
"18","6","2","A3210","2018-05-10 19:10:38","A3210","2020-04-03 17:25:30","11"
"19","6","3","A3210","2018-05-10 19:10:39","A3210","2020-04-03 17:25:42","12"
"20","3","3","A3210","2018-05-10 19:10:23","A3210","2020-04-03 17:25:52","13"
"21","6","4","A3210","2018-05-10 19:10:40","A3210","2020-04-03 17:26:02","11"
"22","3","4","A3210","2018-05-10 19:10:24","A3210","2020-04-03 17:26:13","12"
"23","3","5","A3210","2018-05-10 19:10:25","A3210","2020-04-03 17:26:24","12"
"24","4","1","A2636","2018-05-09 15:30:01","A2636",\N,"1"
"27","7","2","B83362","2020-04-03 16:55:37","B83362","2020-04-03 19:54:51","3"
"28","7","3","B83362","2020-04-03 16:55:38","B83362","2020-04-03 19:55:17","3"
"29","7","4","B83362","2020-04-03 16:55:40","B83362","2020-04-03 19:55:38","3"
"30","7","1","B83362","2020-04-03 16:55:35","B83362","2020-04-03 19:53:52","3"
