"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2019-10-08","2","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-19 13:24:37","A3213","2019-09-20 16:58:55","1","2"
"2","2",\N,"1","1","1","2019-10-08","2","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-19 13:24:37","A3213","2019-09-20 16:58:55","1","2"
"3","2",\N,"1","1","1","2020-01-28","2","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3213","2019-09-20 16:58:55","A3213","2019-09-20 16:58:55","0","1"
"4","2",\N,"1","1","1","2020-01-28","2","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","1","1","A3213","2019-09-20 16:58:55","A3213","2019-09-20 16:58:55","0","1"
"5","2",\N,"1","1","1","2020-05-18","1","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3179","2019-09-27 12:51:41","A3179","2019-09-27 12:51:41","0","1"
"6","2",\N,"1","1","1","2020-05-18","1","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","1","1","A3179","2019-09-27 12:51:41","A3179","2019-09-27 12:51:41","0","1"
"7","2",\N,"1","1","1","2019-11-20","3","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-28 01:38:41","CUSTUMER","2019-10-28 01:38:41","0","1"
"8","2",\N,"1","1","1","2019-11-20","3","人間ドック日帰りコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-28 01:38:41","CUSTUMER","2019-10-28 01:38:41","0","1"
"9","2",\N,"5","1","1","2020-03-27","5","人間ドック【経鼻】コース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-03-06 11:55:15","CUSTUMER","2020-03-06 11:55:15","0","1"
"10","2",\N,"5","1","1","2020-03-27","5","人間ドック【経鼻】コース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-03-06 11:55:15","CUSTUMER","2020-03-06 11:55:15","0","1"
