"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2019-03-22","A2636","2019-03-22 11:33:46","A2636","2019-03-22 11:33:46","1"
"1","2019-03-23","A2636","2019-03-22 11:33:45","A2636","2019-03-22 11:33:45","1"
"1","2019-03-24","A2636","2019-03-22 11:33:47","A2636","2019-03-22 11:33:47","1"
"1","2019-03-25","A2636","2019-03-22 11:33:47","A2636","2019-03-22 11:33:47","1"
"1","2019-03-26","A2636","2019-03-22 11:33:49","A2636","2019-03-22 11:33:49","1"
"1","2019-03-27","A2636","2019-03-22 11:33:49","A2636","2019-03-22 11:33:49","1"
"1","2019-03-28","A2636","2019-03-22 11:33:50","A2636","2019-03-22 11:33:50","1"
"1","2019-03-29","A2636","2019-03-22 11:33:52","A2636","2019-03-22 11:33:52","1"
"1","2019-03-30","A2636","2019-03-22 11:33:51","A2636","2019-03-22 11:33:51","1"
"1","2019-03-31","A2636","2019-03-22 11:33:53","A2636","2019-03-22 11:33:53","1"
"1","2019-04-14","A2636","2019-03-22 11:31:57","A2636","2019-03-22 11:31:57","1"
"1","2019-04-15","A2636","2019-03-22 11:32:25","A2636","2019-03-22 11:32:25","1"
"1","2019-04-16","A2636","2019-03-22 11:32:25","A2636","2019-03-22 11:32:25","1"
"1","2019-04-17","A2636","2019-03-22 11:32:26","A2636","2019-03-22 11:32:26","1"
"1","2019-04-18","A2636","2019-03-22 11:32:27","A2636","2019-03-22 11:32:27","1"
"1","2019-04-19","A2636","2019-03-22 11:32:28","A2636","2019-03-22 11:32:28","1"
"1","2019-04-20","A2636","2019-03-22 11:32:29","A2636","2019-03-22 11:32:29","1"
"1","2019-04-21","A2636","2019-03-22 11:32:30","A2636","2019-03-22 11:32:30","1"
"1","2019-04-22","A2636","2019-03-22 11:32:30","A2636","2019-03-22 11:32:30","1"
"1","2019-04-23","A2636","2019-03-22 11:32:31","A2636","2019-03-22 11:32:31","1"
"1","2019-04-24","A2636","2019-03-22 11:32:32","A2636","2019-03-22 11:32:32","1"
"1","2019-04-25","A2636","2019-03-22 11:32:32","A2636","2019-03-22 11:32:32","1"
"1","2019-04-26","A2636","2019-03-22 11:32:33","A2636","2019-03-22 11:32:33","1"
"1","2019-04-27","A2636","2019-03-22 11:32:33","A2636","2019-03-22 11:32:33","1"
"1","2019-04-28","A2636","2019-03-22 11:32:36","A2636","2019-03-22 11:32:36","1"
"1","2019-04-29","A2636","2019-03-22 11:32:37","A2636","2019-03-22 11:32:37","1"
"1","2019-04-30","A2636","2019-03-22 11:32:38","A2636","2019-03-22 11:32:38","1"
"1","2019-05-01","A2636","2019-03-22 11:32:49","A2636","2019-03-22 11:32:49","1"
"1","2019-05-02","A2636","2019-03-22 11:32:47","A2636","2019-03-22 11:32:47","1"
"1","2019-05-03","A2636","2019-03-22 11:32:48","A2636","2019-03-22 11:32:48","1"
"1","2019-05-04","A2636","2019-03-22 11:32:49","A2636","2019-03-22 11:32:49","1"
"1","2019-05-05","A2636","2019-03-22 11:32:50","A2636","2019-03-22 11:32:50","1"
"1","2019-05-06","A2636","2019-03-22 11:32:51","A2636","2019-03-22 11:32:51","1"
"1","2019-05-12","A2636","2019-03-22 11:32:57","A2636","2019-03-22 11:32:57","1"
"1","2019-05-19","A2636","2019-03-22 11:33:00","A2636","2019-03-22 11:33:00","1"
"1","2019-05-26","A2636","2019-03-22 11:32:59","A2636","2019-03-22 11:32:59","1"
