"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"6","1","2020-04-20","2020-05-15","A3211","2020-04-10 13:52:43","A3211","2020-04-10 13:52:43","1"
"7","1","2020-06-01","2020-06-01","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","2","2020-06-02","2020-06-02","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","3","2020-06-03","2020-06-03","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","4","2020-06-04","2020-06-04","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","5","2020-06-05","2020-06-05","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","6","2020-06-08","2020-06-08","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","7","2020-06-09","2020-06-09","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","8","2020-06-10","2020-06-10","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","9","2020-06-11","2020-06-11","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","10","2020-06-12","2020-06-12","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","11","2020-06-15","2020-06-15","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","12","2020-06-16","2020-06-16","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","13","2020-06-17","2020-06-17","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","14","2020-06-18","2020-06-18","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","15","2020-06-19","2020-06-19","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","16","2020-06-22","2020-06-22","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","17","2020-06-23","2020-06-23","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","18","2020-06-24","2020-06-24","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","19","2020-06-25","2020-06-25","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","20","2020-06-26","2020-06-26","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
"7","21","2020-06-29","2020-06-29","A3211","2020-04-10 13:55:22","A3211","2020-04-10 13:55:22","1"
