"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","8","2","A3211","2019-11-12 12:07:31","A3211","2019-11-12 15:21:44","4"
"5","2","1","B79169","2019-11-12 12:41:13","B79169",\N,"1"
"6","2","2","B79169","2019-11-12 12:41:15","B79169",\N,"1"
"7","2","3","B79169","2019-11-12 12:41:17","B79169",\N,"1"
"8","2","4","B79169","2019-11-12 12:41:19","B79169",\N,"1"
"15","5","1","A2062","2017-12-07 15:08:07","A2062",\N,"1"
"16","8","1","A3211","2019-11-12 12:07:29","A3211","2019-11-12 15:22:08","4"
"21","7","1","A3211","2019-08-19 13:10:49","A3211","2019-11-14 12:15:47","5"
"22","3","0","A3211","2018-03-26 17:27:15","A3211","2019-11-14 12:14:48","8"
"23","4","0","A3211","2018-03-26 17:30:50","A3211","2019-11-14 12:15:19","11"
"24","4","0","A3211","2018-03-26 17:36:20","A3211","2019-11-14 12:16:09","11"
"25","4","0","A3211","2018-03-26 17:39:14","A3211","2019-11-14 12:17:02","11"
"26","3","0","A3211","2018-03-26 17:47:34","A3211","2019-11-14 12:16:36","13"
