"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"10","2020-03-16","B86962","2020-03-16 08:30:31","B86962","2020-03-16 08:30:31","1"
"10","2020-03-17","B86962","2020-03-16 08:30:37","B86962","2020-03-16 08:30:37","1"
"10","2020-03-18","B86962","2020-03-16 08:30:36","B86962","2020-03-16 08:30:36","1"
"10","2020-03-19","B86962","2020-03-16 08:30:41","B86962","2020-03-16 08:30:41","1"
"10","2020-03-21","B86962","2020-03-16 08:30:29","B86962","2020-03-16 08:30:29","1"
"10","2020-03-23","B86962","2020-03-16 08:30:42","B86962","2020-03-16 08:30:42","1"
"10","2020-03-24","B86962","2020-03-16 08:30:44","B86962","2020-03-16 08:30:44","1"
"10","2020-03-25","B86962","2020-03-16 08:30:45","B86962","2020-03-16 08:30:45","1"
"10","2020-03-26","B86962","2020-03-16 08:30:49","B86962","2020-03-16 08:30:49","1"
"10","2020-03-27","B86962","2020-03-16 08:30:51","B86962","2020-03-16 08:30:51","1"
"10","2020-03-28","B86962","2020-03-16 08:30:53","B86962","2020-03-16 08:30:53","1"
