"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","10","1","A3271","2019-06-17 12:07:37","A3271","2019-11-27 11:06:12","4"
"2","10","2","A3271","2019-06-17 12:07:38","A3271","2019-11-27 11:06:26","4"
"3","10","3","A3271","2019-06-17 12:07:40","A3271","2019-11-27 11:06:40","4"
"4","10","4","A3271","2019-06-17 12:07:41","A3271","2019-11-27 11:07:09","4"
"5","13","1","A3271","2019-06-17 12:09:04","A3271","2019-11-27 11:07:25","4"
"6","10","5","A3271","2019-06-17 12:07:43","A3271","2019-11-27 11:07:39","4"
"7","7","1","B86962","2020-03-21 09:41:15","B86962",\N,"1"
"8","8","1","A2636","2018-11-07 15:05:16","A2636",\N,"1"
"9","11","1","B86962","2020-03-21 09:41:30","B86962","2020-03-21 09:42:33","2"
"10","11","3","B86962","2020-03-21 09:41:33","B86962","2020-03-21 09:42:51","2"
"11","11","4","B86962","2020-03-21 09:41:35","B86962","2020-03-21 09:44:24","2"
"12","11","2","B86962","2020-03-21 09:41:31","B86962","2020-03-21 09:44:52","2"
"13","11","5","B86962","2020-03-21 09:41:36","B86962","2020-03-21 09:45:07","2"
"14","11","6","B86962","2020-03-21 09:41:38","B86962","2020-03-21 09:43:58","2"
"15","12","1","B86962","2019-05-27 09:54:00","B86962","2020-03-21 09:43:36","6"
