"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
100481,30,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,31,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,32,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,33,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,36,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,37,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,38,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,150,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
100481,203,system,2019-07-31 02:04:09,system,2019-07-31 02:04:09,1
