"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-08-04","2018-08-04","A2062","2018-07-20 16:07:03","A2062","2018-07-20 16:07:03","1"
"1","2","2018-09-08","2018-09-08","A2062","2018-07-26 13:41:33","A2062","2018-07-26 13:41:33","1"
"1","3","2018-08-24","2018-08-24","A2062","2018-07-27 11:53:08","A2062","2018-07-27 11:53:08","1"
"1","4","2018-10-06","2018-10-06","A2062","2018-08-27 09:12:58","A2062","2018-08-27 09:12:58","1"
"1","5","2018-09-13","2018-09-13","A2062","2018-09-12 16:04:52","A2062","2018-09-12 16:04:52","1"
"1","7","2018-09-14","2018-09-14","A2062","2018-09-12 17:05:46","A2062","2018-09-12 17:05:46","1"
"1","8","2018-10-20","2018-10-20","A2064","2018-09-28 10:57:44","A2064","2018-09-28 10:57:44","1"
"1","9","2018-10-19","2018-10-19","A2062","2018-10-09 16:13:26","A2062","2018-10-09 16:13:26","1"
"1","10","2019-02-13","2019-02-13","A2062","2019-02-12 15:10:12","A2062","2019-02-12 15:10:12","1"
"1","11","2019-03-01","2019-03-01","A2062","2019-02-26 14:56:10","A2062","2019-02-26 14:56:10","1"
"1","12","2019-03-13","2019-03-13","A2062","2019-03-12 15:47:21","A2062","2019-03-12 15:47:21","1"
"1","13","2019-03-30","2019-03-30","A2062","2019-03-27 10:11:10","A2062","2019-03-27 10:11:10","1"
"1","14","2019-05-27","2019-05-27","A2062","2019-05-20 11:35:00","A2062","2019-05-20 11:35:00","1"
"1","15","2019-07-01","2019-07-01","A2062","2019-06-19 14:43:03","A2062","2019-06-19 14:43:03","1"
"1","16","2019-11-26","2019-11-26","A3213","2019-10-25 16:07:40","A3213","2019-10-25 16:07:40","1"
"1","17","2019-12-02","2019-12-02","A3271","2019-11-29 15:12:47","A3271","2019-11-29 15:12:47","1"
"2","1","2018-02-08",\N,"A2064","2018-02-08 10:37:58","A2064","2018-02-08 10:37:58","1"
