"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2019-09-18","A3218","2019-09-18 08:00:19","A3218","2019-09-18 08:00:19","1"
"1","2019-09-19","A3218","2019-09-18 08:00:20","A3218","2019-09-18 08:00:20","1"
"1","2019-09-20","A3218","2019-09-18 08:00:20","A3218","2019-09-18 08:00:20","1"
"1","2019-09-21","A3218","2019-09-18 08:00:21","A3218","2019-09-18 08:00:21","1"
"1","2019-09-24","A3218","2019-09-18 08:00:25","A3218","2019-09-18 08:00:25","1"
"1","2019-09-25","A3218","2019-09-18 08:00:24","A3218","2019-09-18 08:00:24","1"
"1","2019-09-26","A3218","2019-09-18 08:00:24","A3218","2019-09-18 08:00:24","1"
"1","2019-09-27","A3218","2019-09-18 08:00:23","A3218","2019-09-18 08:00:23","1"
"1","2019-09-28","A3218","2019-09-18 08:00:22","A3218","2019-09-18 08:00:22","1"
"1","2019-09-30","A3218","2019-09-18 08:00:26","A3218","2019-09-18 08:00:26","1"
