"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"7","4","2","A3219","2019-09-11 11:01:52","A3219",\N,"1"
"8","16","1","A3219","2018-04-10 15:41:27","A3219","2019-09-11 10:31:24","9"
"9","17","1","A3219","2018-04-10 15:42:23","A3219","2019-09-11 10:34:57","6"
"10","18","1","A3219","2018-04-10 15:43:20","A3219","2019-09-11 10:39:17","4"
"12","5","0","A2636","2018-02-16 17:19:27","A2636","2018-03-30 14:52:40","4"
"13","7","1","A3219","2018-04-10 15:37:28","A3219","2019-09-10 18:07:35","9"
"14","14","1","A3219","2018-04-10 15:38:30","A3219","2019-09-10 18:11:17","18"
"15","15","1","A3219","2018-04-10 15:39:25","A3219","2019-09-10 18:12:31","12"
"17","12","2","A3219","2019-09-11 10:52:48","A3219",\N,"1"
"18","6","1","A3210","2020-02-13 17:01:49","A3210",\N,"1"
"19","10","1","A3210","2020-02-13 17:01:59","A3210",\N,"1"
"20","11","1","A3210","2020-02-13 17:02:09","A3210",\N,"1"
"21","8","1","A3210","2020-02-13 17:02:17","A3210",\N,"1"
"22","9","2","A3219","2019-09-11 11:01:17","A3219",\N,"1"
"23","19","1","A3219","2018-04-10 15:44:10","A3219","2019-09-11 10:37:00","5"
"26","22","1","A3210","2020-02-13 17:12:54","A3210",\N,"1"
"27","22","2","A3210","2020-02-13 17:12:56","A3210",\N,"1"
"28","24","3","A3210","2020-02-13 17:10:03","A3210",\N,"1"
"29","24","2","A3210","2020-02-13 17:10:02","A3210",\N,"1"
"30","24","1","A3210","2020-02-13 17:10:00","A3210",\N,"1"
"31","7","0","A3211","2019-03-15 16:58:01","A3211","2020-01-31 11:14:53","5"
"32","14","0","A3211","2019-03-15 17:00:13","A3211","2020-01-31 11:17:27","5"
"33","15","0","A3211","2019-03-15 17:03:55","A3211","2020-01-31 11:17:43","4"
"34","13","1","A3219","2019-09-11 10:53:53","A3219",\N,"1"
"35","12","1","A3219","2019-09-11 10:52:46","A3219",\N,"1"
"36","9","1","A3211","2019-09-11 11:01:15","A3211","2020-01-31 11:18:21","2"
"37","4","1","A3211","2019-09-11 11:01:50","A3211","2020-01-31 11:18:51","2"
"38","16","0","A3211","2019-03-15 17:07:04","A3211","2020-01-31 11:21:15","3"
"39","17","0","A3211","2019-03-15 17:07:38","A3211","2020-01-31 11:21:32","3"
"40","19","0","A3211","2019-03-15 17:08:08","A3211","2020-01-31 11:26:46","3"
"41","18","0","A3211","2019-03-15 17:08:43","A3211","2020-01-31 11:27:18","4"
"43","28","1","A3211","2019-09-11 11:02:25","A3211","2020-01-31 11:17:55","2"
"44","29","1","A3210","2020-02-13 17:03:29","A3210",\N,"1"
"46","31","1","A3211","2019-09-11 11:02:09","A3211","2020-01-31 11:18:09","2"
"47","32","1","A3210","2020-02-13 17:01:40","A3210",\N,"1"
