"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2018-08-17","5","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-10 16:31:14","A2062","2018-08-27 16:09:11","1","2"
"2","2",\N,"1","1","1","2018-08-17","5","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-10 16:31:14","A2062","2018-08-27 16:09:11","1","2"
"3","2",\N,"1","1","1","2018-08-20","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-08-27 16:09:11","A2062","2018-08-27 16:09:11","0","1"
"4","2",\N,"1","1","1","2018-08-20","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-08-27 16:09:11","A2062","2018-08-27 16:09:11","0","1"
"5","2",\N,"1","2","1","2018-11-08","4","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-01 16:59:19","CUSTUMER","2018-11-01 16:59:19","0","1"
"6","2",\N,"1","2","1","2018-11-08","4","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-11-01 16:59:19","CUSTUMER","2018-11-01 16:59:19","0","1"
"7","2",\N,"1","2","1","2019-05-11","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-29 19:34:49","A2062","2019-05-08 19:02:55","1","2"
"8","2",\N,"1","2","1","2019-05-11","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-04-29 19:34:49","A2062","2019-05-08 19:02:55","1","2"
"9","2",\N,"1","2","1","2019-05-18","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-05-08 19:02:55","A2062","2019-05-08 19:02:55","0","1"
"10","2",\N,"1","2","1","2019-05-18","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-05-08 19:02:55","A2062","2019-05-08 19:02:55","0","1"
"11","2",\N,"1","2","1","2019-07-27","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-17 10:35:58","CUSTUMER","2019-07-17 10:35:58","0","1"
"12","2",\N,"1","2","1","2019-07-27","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-07-17 10:35:58","CUSTUMER","2019-07-17 10:35:58","0","1"
