"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
39925,30,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,31,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,32,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,33,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,36,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,37,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,38,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,150,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
39925,203,A3271,2019-12-02 09:12:47,A3271,2019-12-02 09:12:47,1
103773,30,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,31,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,32,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,33,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,36,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,37,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,38,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,150,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103773,203,B39925,2019-12-02 10:07:48,B39925,2019-12-02 10:07:48,1
103774,30,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,31,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,32,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,33,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,36,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,37,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,38,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,150,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
103774,203,B39925,2019-12-02 10:08:51,B39925,2019-12-02 10:08:51,1
