"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20798","1","1","A2062","2018-10-06 13:40:24","A2062","2019-05-14 15:41:14","6"
"20801","1","2","A2062","2018-10-06 13:40:41","A2062","2019-05-14 15:41:42","7"
"20802","3","1","A2636","2018-03-07 12:32:12","A2636","2018-03-23 17:09:31","3"
"20803","4","0","A2062","2017-11-07 14:28:39","A2062",\N,"1"
"20804","5","1","A1589","2018-03-07 12:32:20","A1589","2019-05-16 10:23:32","9"
"20805","6","1","A1589","2018-03-07 12:32:31","A1589","2019-05-16 10:23:07","11"
"20806","7","1","B38354","2018-03-14 11:42:59","B38354","2018-12-28 10:12:57","7"
"20807","8","1","A1589","2018-10-17 16:37:31","A1589","2019-05-16 10:22:44","5"
"20808","10","1","B38354","2018-03-14 11:43:06","B38354","2018-12-28 10:15:26","8"
"20809","9","1","A2636","2018-03-16 15:54:57","A2636","2018-05-01 11:20:55","4"
"20810","11","0","B38354","2018-08-07 09:16:05","B38354","2019-03-15 12:53:56","12"
