"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:30:53","A1589","2018-03-22 15:30:53","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:30:53","A1589","2018-03-22 15:30:53","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:30:53","A1589","2018-03-22 15:30:53","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:30:53","A1589","2018-03-22 15:30:53","1"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:30:53","A1589","2018-03-22 15:30:53","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:31:56","A1589","2018-03-22 15:31:56","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:31:56","A1589","2018-03-22 15:31:56","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:31:56","A1589","2018-03-22 15:31:56","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:31:56","A1589","2018-03-22 15:31:56","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:31:56","A1589","2018-03-22 15:31:56","1"
"4","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:40:29","A1589","2018-03-22 15:40:29","1"
"4","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:40:29","A1589","2018-03-22 15:40:29","1"
"4","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:40:29","A1589","2018-03-22 15:40:29","1"
"4","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:40:29","A1589","2018-03-22 15:40:29","1"
"4","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:40:29","A1589","2018-03-22 15:40:29","1"
"4","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A1589","2018-03-22 15:40:29","A1589","2018-03-22 15:40:29","1"
