"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"4","1","2018-11-12",\N,"A2636","2018-11-12 17:04:12","A2636","2018-11-12 17:04:12","1"
"5","1","2018-11-12",\N,"A2636","2018-11-12 17:04:38","A2636","2018-11-12 17:04:38","1"
"6","2","2019-10-01","2019-10-04","A2636","2019-07-30 10:33:39","B88336","2019-09-24 10:40:47","3"
"6","3","2019-10-14","2019-10-14","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","1"
"6","4","2019-10-15","2019-10-18","A2636","2019-07-30 10:34:26","B88336","2019-09-24 10:40:47","3"
"6","5","2019-10-22","2019-10-22","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","1"
"6","6","2019-10-23","2019-11-03","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","2"
"6","7","2019-11-04","2019-11-04","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","1"
"6","8","2019-11-05","2019-11-22","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","2"
"6","9","2019-11-23","2019-11-23","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","1"
"6","10","2019-11-24","2019-12-27","A2636","2019-07-30 10:34:26","B88336","2019-12-19 09:56:19","3"
"6","11","2019-12-30","2019-12-30","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","1"
"6","13","2019-12-31","2019-12-31","A2636","2019-07-30 10:34:26","A2636","2019-07-30 10:34:26","1"
"6","15","2020-01-01","2020-01-01","B88336","2019-09-10 08:59:14","B88336","2019-09-10 08:59:14","1"
"6","17","2020-01-02","2020-01-02","B88336","2019-09-10 08:59:14","B88336","2019-09-10 08:59:14","1"
"6","19","2020-01-03","2020-01-03","B88336","2019-09-10 08:59:14","B88336","2019-09-10 08:59:14","1"
"6","21","2020-01-04","2020-01-04","B88336","2019-09-10 08:59:14","B88336","2019-09-10 08:59:14","1"
"6","22","2020-01-05","2020-01-05","B88336","2019-09-10 08:59:14","B88336","2019-12-27 09:38:41","3"
"6","23","2020-01-13","2020-01-13","B88336","2019-09-10 08:59:14","B88336","2019-09-10 08:59:14","1"
"6","24","2020-01-14","2020-01-24","B88336","2019-09-10 08:59:14","B88336","2020-01-20 10:32:20","3"
"6","25","2020-02-11","2020-02-11","B88336","2019-09-10 08:59:15","B88336","2019-09-10 08:59:15","1"
"6","26","2020-02-12","2020-02-14","B88336","2019-09-10 08:59:15","B88336","2020-02-07 11:36:54","3"
"6","27","2020-02-24","2020-02-24","B88336","2019-09-10 08:59:15","B88336","2019-09-10 08:59:15","1"
"6","28","2020-02-25","2020-03-19","B88336","2019-09-10 08:59:15","B88336","2019-10-16 12:47:12","2"
"6","29","2019-10-05","2019-10-05","B88336","2019-09-24 10:40:47","B88336","2019-09-24 10:40:47","1"
"6","30","2019-10-06","2019-10-11","B88336","2019-09-24 10:40:47","B88336","2019-09-24 10:40:47","2"
"6","31","2019-10-12","2019-10-12","B88336","2019-09-24 10:40:47","B88336","2019-09-24 10:40:47","1"
"6","32","2019-10-13","2019-10-13","B88336","2019-09-24 10:40:47","B88336",\N,"1"
"6","33","2019-10-19","2019-10-19","B88336","2019-09-24 10:40:47","B88336","2019-09-24 10:40:47","1"
"6","34","2019-10-20","2019-10-21","B88336","2019-09-24 10:40:47","B88336",\N,"1"
"6","35","2020-03-20","2020-03-20","B88336","2019-10-16 12:47:12","B88336","2019-10-16 12:47:12","1"
"6","36","2020-03-21","2020-04-28","B88336","2019-10-16 12:47:12","B88336","2019-11-21 17:03:29","2"
"6","37","2020-04-29","2020-04-29","B88336","2019-11-21 17:03:29","B88336","2019-11-21 17:03:29","1"
"6","38","2020-04-30","2020-07-22","B88336","2019-11-21 17:03:29","B88336","2020-02-06 09:02:03","2"
"6","39","2019-12-28","2019-12-28","B88336","2019-12-19 09:56:19","B88336","2019-12-19 09:56:19","1"
"6","40","2019-12-29","2019-12-29","B88336","2019-12-19 09:56:19","B88336",\N,"1"
"6","41","2020-01-06","2020-01-06","B88336","2019-12-27 09:38:41","B88336","2019-12-27 09:38:41","1"
"6","43","2020-01-07","2020-01-07","B88336","2019-12-27 09:38:41","B88336","2019-12-27 09:38:41","1"
"6","44","2020-01-08","2020-01-10","B88336","2019-12-27 09:38:41","B88336","2020-01-07 12:34:23","2"
"6","45","2020-01-11","2020-01-11","B88336","2020-01-07 12:34:23","B88336","2020-01-07 12:34:23","1"
"6","46","2020-01-12","2020-01-12","B88336","2020-01-07 12:34:23","B88336",\N,"1"
"6","47","2020-01-25","2020-01-25","B88336","2020-01-20 10:32:19","B88336","2020-01-20 10:32:19","1"
"6","48","2020-01-26","2020-01-31","B88336","2020-01-20 10:32:19","B88336","2020-01-20 10:32:20","2"
"6","49","2020-02-01","2020-02-01","B88336","2020-01-20 10:32:20","B88336","2020-01-20 10:32:20","1"
"6","50","2020-02-02","2020-02-07","B88336","2020-01-20 10:32:20","B88336","2020-02-07 11:36:54","2"
"6","51","2020-07-23","2020-07-23","B88336","2020-02-06 09:02:03","B88336","2020-02-06 09:02:03","1"
"6","53","2020-07-24","2020-07-24","B88336","2020-02-06 09:02:03","B88336","2020-02-06 09:02:03","1"
"6","55","2020-07-25","2020-07-25","B88336","2020-02-06 09:02:03","B88336","2020-02-06 09:02:03","1"
"6","56","2020-07-26",\N,"B88336","2020-02-06 09:02:03","B88336",\N,"1"
"6","57","2020-02-08","2020-02-08","B88336","2020-02-07 11:36:54","B88336","2020-02-07 11:36:54","1"
"6","58","2020-02-09","2020-02-10","B88336","2020-02-07 11:36:54","B88336",\N,"1"
"6","59","2020-02-15","2020-02-15","B88336","2020-02-07 11:36:54","B88336","2020-02-07 11:36:54","1"
"6","60","2020-02-16","2020-02-21","B88336","2020-02-07 11:36:54","B88336","2020-02-07 11:36:54","2"
"6","61","2020-02-22","2020-02-22","B88336","2020-02-07 11:36:54","B88336","2020-02-07 11:36:54","1"
"6","62","2020-02-23","2020-02-23","B88336","2020-02-07 11:36:54","B88336",\N,"1"
"7","1","2019-10-01","2019-10-13","A2636","2019-07-30 10:37:21","A2636","2019-07-30 10:37:46","2"
"7","2","2019-10-14","2019-10-14","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","1"
"7","3","2019-10-15","2019-10-21","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","2"
"7","4","2019-10-22","2019-10-22","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","1"
"7","5","2019-10-23","2019-11-03","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","2"
"7","6","2019-11-04","2019-11-04","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","1"
"7","7","2019-11-05","2019-12-29","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","2"
"7","8","2019-12-30","2019-12-30","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","1"
"7","10","2019-12-31","2019-12-31","A2636","2019-07-30 10:37:46","A2636","2019-07-30 10:37:46","1"
"7","12","2020-01-01","2020-01-01","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","1"
"7","14","2020-01-02","2020-01-02","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","1"
"7","16","2020-01-03","2020-01-03","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","1"
"7","17","2020-01-04","2020-01-05","B88336","2019-09-10 09:00:01","B88336","2019-12-27 09:38:56","3"
"7","18","2020-01-13","2020-01-13","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","1"
"7","19","2020-01-14","2020-02-10","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","2"
"7","20","2020-02-11","2020-02-11","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","1"
"7","21","2020-02-12","2020-02-23","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:02","2"
"7","22","2020-02-24","2020-02-24","B88336","2019-09-10 09:00:01","B88336","2019-09-10 09:00:01","1"
"7","23","2020-02-25","2020-03-19","B88336","2019-09-10 09:00:01","B88336","2019-10-16 12:46:57","2"
"7","24","2020-03-20","2020-03-20","B88336","2019-10-16 12:46:57","B88336","2019-10-16 12:46:57","1"
"7","25","2020-03-21","2020-04-28","B88336","2019-10-16 12:46:57","B88336","2019-11-21 17:03:44","2"
"7","26","2020-04-29","2020-04-29","B88336","2019-11-21 17:03:44","B88336","2019-11-21 17:03:44","1"
