"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3251","2019-07-30 10:35:33","A3251","2019-09-30 17:56:16","2"
"2","2","2","A3251","2019-07-30 10:35:34","A3251","2019-09-30 17:57:11","2"
"3","2","3","A3251","2019-07-30 10:35:36","A3251","2019-09-30 17:58:00","2"
"4","2","4","A3251","2019-07-30 10:35:38","A3251","2019-09-30 17:58:40","2"
"5","2","5","A3251","2019-07-30 10:35:39","A3251","2019-09-30 17:59:18","2"
"6","1","1","A3251","2019-07-30 10:32:34","A3251","2019-09-30 17:59:46","2"
"7","3","1","A3251","2019-07-30 10:39:04","A3251","2019-09-30 18:00:55","2"
"8","4","1","A2636","2018-11-12 17:04:00","A2636",\N,"1"
"9","7","1","A3251","2019-07-30 10:36:58","A3251","2019-09-30 17:55:57","4"
"10","7","2","A3251","2019-07-30 10:36:59","A3251","2019-09-30 17:56:51","4"
"11","7","3","A3251","2019-07-30 10:37:01","A3251","2019-09-30 17:57:48","4"
"12","7","4","A3251","2019-07-30 10:37:03","A3251","2019-09-30 17:58:31","4"
"13","7","5","A3251","2019-07-30 10:37:04","A3251","2019-09-30 17:59:03","4"
"14","6","1","A3251","2019-07-30 10:34:40","A3251","2019-09-30 17:59:34","4"
"15","8","1","A3251","2019-07-30 10:39:17","A3251","2019-09-30 18:00:43","4"
