"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"3","3","1","A2062","2018-01-25 18:34:41","A2062",\N,"1"
"7","7","1","A3210","2020-03-06 17:50:09","A3210","2020-03-24 11:02:20","2"
"8","8","1","A3210","2020-03-06 17:50:19","A3210","2020-03-24 11:02:46","3"
"9","9","1","A3210","2020-03-06 17:50:33","A3210","2020-03-24 11:03:06","3"
"10","10","1","A3210","2020-03-06 17:51:09","A3210","2020-03-24 11:04:00","3"
"11","11","1","A3210","2020-03-06 17:51:23","A3210","2020-03-24 11:03:41","2"
"12","12","1","A3210","2020-03-03 15:32:47","A3210","2020-03-24 11:07:06","3"
"13","14","1","A3210","2020-03-03 15:33:24","A3210","2020-03-24 11:09:46","4"
"14","16","1","A3210","2020-03-03 15:33:56","A3210","2020-03-24 11:10:55","3"
"15","15","1","A3210","2020-03-03 15:33:41","A3210","2020-03-24 11:12:02","3"
"16","13","1","A3210","2020-03-03 15:33:06","A3210","2020-03-24 11:08:21","4"
