"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20100","1","1","A3210","2019-09-06 12:20:35","A3210","2020-02-04 18:31:23","5"
"20101","1","7","A3210","2019-09-06 12:20:45","A3210","2020-02-04 18:34:08","6"
"20102","1","6","A3210","2019-09-06 12:20:43","A3210","2020-02-04 18:50:33","7"
"20103","1","5","A3210","2019-09-06 12:20:42","A3210","2020-02-04 18:50:12","6"
"20104","3","3","A3210","2019-05-31 13:45:33","A3210","2020-02-04 18:51:13","8"
"20105","3","2","A3210","2019-05-31 13:45:31","A3210","2020-01-16 14:21:08","3"
"20106","1","4","A3210","2019-09-06 12:20:40","A3210","2020-02-04 18:53:48","5"
"20107","3","1","A3210","2019-05-31 13:45:29","A3210","2020-02-04 18:35:26","10"
"20109","1","3","A3210","2019-09-06 12:20:38","A3210","2020-02-04 18:54:15","6"
"20110","1","2","A3210","2019-09-06 12:20:37","A3210","2020-02-04 18:20:32","5"
"20111","1","8","A3210","2019-09-06 12:20:47","A3210","2020-02-04 17:58:20","4"
"20112","2","0","A2064","2017-10-11 11:42:48","A2064",\N,"1"
