"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3210","2019-08-19 12:56:27","A3210","2020-03-05 12:45:42","3"
"2","1","2","A3210","2019-08-19 12:56:29","A3210","2020-03-05 12:45:57","3"
"3","2","1","A3210","2019-08-19 12:47:28","A3210","2020-03-05 12:46:12","3"
"4","3","1","A2636","2019-07-03 10:36:36","A2636","2019-07-03 10:41:24","2"
"5","11","1","B95725","2019-08-19 12:57:37","B95725","2020-03-26 14:57:16","9"
"6","12","1","A3210","2019-08-19 13:02:31","A3210","2020-03-05 13:15:46","5"
"7","11","2","B95725","2019-08-19 12:57:38","B95725","2020-03-26 14:58:35","8"
"8","5","1","A3210","2019-08-19 12:01:02","A3210","2020-03-05 12:46:31","6"
"9","6","1","B95725","2019-08-19 12:02:34","B95725","2020-03-26 14:57:34","11"
"10","7","1","A3210","2019-08-19 12:18:49","A3210","2020-03-05 12:46:49","6"
"11","8","1","B95725","2019-08-19 12:19:06","B95725","2020-03-26 14:57:51","9"
"12","9","1","A3210","2019-08-19 12:46:45","A3210","2020-03-05 12:47:03","5"
"13","10","1","B95725","2019-08-19 12:47:04","B95725","2020-03-26 14:58:52","8"
