"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-06-24 10:45:13","A3271","2019-11-22 10:57:18","4"
"2","1","5","A3271","2019-06-24 10:45:20","A3271","2019-11-22 10:57:53","5"
"3","1","4","A1589","2019-06-24 10:45:18","A1589",\N,"1"
"4","1","6","A3271","2019-06-24 10:45:21","A3271","2019-11-22 10:57:43","6"
"5","1","2","A1589","2019-06-24 10:45:15","A1589",\N,"1"
"6","2","1","A3271","2019-06-24 10:45:48","A3271","2019-11-22 10:58:01","6"
"7","2","2","A1589","2019-06-24 10:45:50","A1589",\N,"1"
"8","1","9","A1589","2019-06-24 10:45:26","A1589",\N,"1"
"9","1","3","A1589","2019-06-24 10:45:17","A1589",\N,"1"
"10","1","7","A3271","2019-06-24 10:45:23","A3271","2019-11-22 10:57:28","5"
"11","1","8","A1589","2019-06-24 10:45:25","A1589",\N,"1"
"12","3","1","A1589","2018-02-01 15:26:32","A1589",\N,"1"
