"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2","1","1","B7400","2018-08-14 10:46:55","B7400","2018-08-14 10:48:36","2"
"3","1","0","B7400","2018-09-03 14:00:47","B7400","2018-09-05 11:23:57","3"
"4","1","0","B7400","2018-09-03 14:17:09","B7400",\N,"1"
"5","1","0","B7400","2018-09-03 14:28:21","B7400",\N,"1"
"6","1","0","B7400","2018-09-03 14:28:46","B7400",\N,"1"
"7","1","0","B7400","2018-09-03 14:29:30","B7400",\N,"1"
"8","1","0","B7400","2018-09-03 14:29:43","B7400",\N,"1"
"9","1","0","B7400","2018-09-03 14:34:08","B7400",\N,"1"
"10","1","0","B7400","2018-09-03 14:34:27","B7400",\N,"1"
"11","1","0","B7400","2018-09-03 14:34:44","B7400",\N,"1"
"12","1","0","B7400","2018-09-03 14:34:57","B7400",\N,"1"
"13","1","0","B7400","2018-09-03 14:35:13","B7400",\N,"1"
"14","1","0","B7400","2018-09-03 14:35:25","B7400",\N,"1"
"15","1","0","B7400","2018-09-03 14:35:41","B7400",\N,"1"
"16","1","0","B7400","2018-09-03 14:35:57","B7400",\N,"1"
"17","1","0","B7400","2018-09-03 14:36:13","B7400",\N,"1"
"18","1","0","B7400","2018-09-03 14:36:26","B7400",\N,"1"
"19","1","0","B7400","2018-09-10 16:51:06","B7400",\N,"1"
"20","1","0","B7400","2018-09-10 16:51:29","B7400",\N,"1"
"21","1","0","B7400","2018-09-10 16:51:52","B7400",\N,"1"
"22","1","0","B7400","2018-09-10 16:52:04","B7400",\N,"1"
