"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A2636","2018-05-29 16:16:44","A2636","2018-05-29 16:29:26","2"
"2","1","2","A2636","2018-05-29 16:16:45","A2636",\N,"1"
"3","1","3","A2636","2018-05-29 16:16:46","A2636",\N,"1"
"4","2","1","A2636","2018-05-29 16:17:38","A2636",\N,"1"
"5","1","4","A2636","2018-05-29 16:16:47","A2636","2018-05-29 16:28:53","2"
"6","1","5","A2636","2018-05-29 16:16:52","A2636","2018-05-29 16:29:08","2"
"7","2","2","A2636","2018-05-29 16:17:39","A2636","2018-05-29 16:31:50","2"
"8","1","6","A2636","2018-05-29 16:16:53","A2636","2018-05-29 16:37:51","3"
"9","1","7","A2636","2018-05-29 16:16:54","A2636",\N,"1"
"10","1","8","A2636","2018-05-29 16:16:55","A2636",\N,"1"
"11","1","9","A2636","2018-05-29 16:16:56","A2636",\N,"1"
"12","1","10","A2636","2018-05-29 16:16:57","A2636",\N,"1"
"13","1","11","A2636","2018-05-29 16:16:59","A2636",\N,"1"
"14","1","12","A2636","2018-05-29 16:17:00","A2636",\N,"1"
"15","3","1","A2636","2018-05-29 16:18:04","A2636",\N,"1"
