"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3219","2019-06-18 11:17:17","A3219","2019-10-11 17:50:21","2"
"2","3","1","A3219","2019-06-18 11:17:51","A3219","2019-10-11 17:48:59","4"
"3","3","2","A3219","2019-06-18 11:17:52","A3219","2019-10-11 17:50:02","3"
"4","4","1","A3219","2019-06-18 11:18:24","A3219","2019-10-15 09:44:15","4"
"5","4","2","A3219","2019-06-18 11:18:25","A3219","2019-10-11 18:04:33","3"
"6","5","1","A3219","2019-06-18 11:18:55","A3219","2019-10-15 09:48:19","4"
"7","5","2","A3219","2019-06-18 11:18:57","A3219","2019-10-11 18:07:06","3"
"8","6","1","A3219","2019-06-18 11:19:14","A3219","2019-10-15 09:49:46","4"
"9","6","2","A3219","2019-06-18 11:19:15","A3219","2019-10-15 09:51:44","4"
"10","7","1","A3219","2019-06-18 11:19:38","A3219","2019-10-15 09:41:11","5"
"11","1","1","A3219","2019-06-18 11:15:09","A3219","2019-10-11 18:12:24","4"
"12","1","2","A3219","2019-06-18 11:15:11","A3219","2019-10-11 18:12:46","2"
"13","1","3","A3219","2019-06-18 11:15:12","A3219","2019-10-11 18:12:59","2"
"14","1","4","A3219","2019-06-18 11:15:14","A3219","2019-10-11 18:13:19","2"
"15","1","5","A3212","2019-06-18 11:15:16","A3212","2019-08-21 15:39:27","3"
"16","8","1","A2636","2019-06-18 11:19:49","A2636",\N,"1"
