"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
94498,30,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,31,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,32,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,33,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,36,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,37,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,38,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,150,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
94498,203,system,2019-05-21 02:40:03,system,2019-05-21 02:40:03,1
