"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3271","2019-06-19 18:31:11","A3271","2019-09-30 19:45:49","7"
"2","3","2","A3271","2019-06-19 18:31:13","A3271","2019-09-30 19:45:58","7"
"3","4","1","A3271","2019-06-19 18:31:27","A3271","2019-09-30 19:46:08","9"
"4","3","3","A3271","2019-06-19 18:31:14","A3271","2019-09-30 19:46:17","9"
"5","4","2","A3271","2019-06-19 18:31:29","A3271","2019-09-30 19:46:26","6"
"6","4","3","A3271","2019-06-19 18:31:31","A3271","2019-09-30 19:46:35","6"
"7","1","1","A2636","2019-06-19 18:30:24","A2636",\N,"1"
"8","5","0","A3212","2019-08-30 21:00:42","A3212","2019-10-16 09:55:26","5"
"9","5","0","B94498","2019-08-30 21:01:05","B94498","2019-10-18 09:44:17","5"
"10","6","0","B94498","2019-08-30 21:01:32","B94498","2019-10-18 09:48:25","5"
"11","5","0","A3212","2019-08-30 21:01:55","A3212","2019-10-16 09:50:07","5"
"12","6","0","A3212","2019-08-30 21:02:22","A3212","2019-10-16 09:56:41","4"
"13","6","0","A3212","2019-08-30 21:02:49","A3212","2019-10-16 09:57:01","4"
