"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","B7403","2019-03-26 23:19:49","B7403","2019-03-27 15:45:48","4"
"2","2","1","B7403","2018-08-27 16:02:01","B7403",\N,"1"
"3","2","2","B7403","2018-08-27 16:02:04","B7403",\N,"1"
"4","2","3","B7403","2018-08-27 16:02:06","B7403",\N,"1"
"5","2","4","B7403","2018-08-27 16:02:09","B7403","2018-08-29 16:52:43","3"
"6","4","1","B7403","2019-03-28 11:39:59","B7403",\N,"1"
"7","4","2","B7403","2019-03-28 11:39:59","B7403",\N,"1"
"8","3","0","B7403","2019-03-26 13:38:58","B7403",\N,"1"
"9","3","0","B7403","2019-03-26 13:39:32","B7403",\N,"1"
"10","5","0","B7403","2019-03-28 11:37:58","B7403",\N,"1"
"11","5","0","B7403","2019-03-28 11:38:44","B7403",\N,"1"
"12","6","2","B7403","2019-03-28 11:40:08","B7403",\N,"1"
"13","6","1","B7403","2019-03-28 11:40:07","B7403",\N,"1"
"25","17","1","B7403","2019-03-29 15:20:19","B7403",\N,"1"
"26","12","1","B7403","2019-03-28 20:55:11","B7403",\N,"1"
"27","12","2","B7403","2019-03-28 20:55:11","B7403",\N,"1"
"28","14","1","B7403","2019-03-28 21:22:35","B7403",\N,"1"
"29","14","2","B7403","2019-03-28 21:22:36","B7403",\N,"1"
"30","16","1","B7403","2019-03-28 21:23:00","B7403",\N,"1"
"31","16","2","B7403","2019-03-28 21:23:01","B7403",\N,"1"
"32","18","1","B7403","2019-04-02 10:35:13","B7403",\N,"1"
"33","19","1","B7403","2019-04-02 10:43:30","B7403","2019-04-02 13:50:35","20"
"34","20","1","B7403","2019-04-02 12:12:48","B7403",\N,"1"
"35","20","2","B7403","2019-04-02 12:12:49","B7403",\N,"1"
"36","20","3","B7403","2019-04-02 12:12:50","B7403",\N,"1"
"37","20","4","B7403","2019-04-02 12:12:50","B7403",\N,"1"
"40","21","0","B7403","2019-04-16 13:27:37","B7403",\N,"1"
