"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2","2020-03-24","A3271","2020-03-24 12:35:46","A3271","2020-03-24 12:35:46","1"
"2","2020-03-25","A3271","2020-03-24 12:35:47","A3271","2020-03-24 12:35:47","1"
"2","2020-03-26","A3271","2020-03-24 12:35:48","A3271","2020-03-24 12:35:48","1"
"2","2020-03-27","A3271","2020-03-24 12:35:49","A3271","2020-03-24 12:35:49","1"
"2","2020-03-30","A3271","2020-03-24 12:35:50","A3271","2020-03-24 12:35:50","1"
"2","2020-03-31","A3271","2020-03-24 12:35:50","A3271","2020-03-24 12:35:50","1"
"3","2020-03-25","A3271","2020-03-24 12:35:58","A3271","2020-03-24 12:35:58","1"
"4","2020-03-25","A3271","2020-03-24 12:36:06","A3271","2020-03-24 12:36:06","1"
"4","2020-03-27","A3271","2020-03-24 12:36:07","A3271","2020-03-24 12:36:07","1"
"5","2020-03-25","A3271","2020-03-24 12:36:14","A3271","2020-03-24 12:36:14","1"
"5","2020-03-27","A3271","2020-03-24 12:36:15","A3271","2020-03-24 12:36:15","1"
"6","2020-03-25","A3271","2020-03-24 12:36:24","A3271","2020-03-24 12:36:24","1"
"6","2020-03-26","A3271","2020-03-24 12:36:25","A3271","2020-03-24 12:36:25","1"
"6","2020-03-27","A3271","2020-03-24 12:36:25","A3271","2020-03-24 12:36:25","1"
"6","2020-03-30","A3271","2020-03-24 12:36:26","A3271","2020-03-24 12:36:26","1"
"9","2020-03-24","A3271","2020-03-24 12:36:39","A3271","2020-03-24 12:36:39","1"
"9","2020-03-26","A3271","2020-03-24 12:36:39","A3271","2020-03-24 12:36:39","1"
"9","2020-03-27","A3271","2020-03-24 12:36:40","A3271","2020-03-24 12:36:40","1"
"9","2020-03-30","A3271","2020-03-24 12:36:41","A3271","2020-03-24 12:36:41","1"
"9","2020-03-31","A3271","2020-03-24 12:36:42","A3271","2020-03-24 12:36:42","1"
"10","2020-03-25","A3271","2020-03-24 12:36:50","A3271","2020-03-24 12:36:50","1"
"10","2020-03-27","A3271","2020-03-24 12:36:51","A3271","2020-03-24 12:36:51","1"
