"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21813","3","0","A3212","2017-11-02 13:30:17","A3212","2019-09-27 10:31:03","13"
"21814","4","1","A3212","2019-08-28 13:01:05","A3212","2019-09-27 10:31:43","2"
"21815","2","0","A3212","2017-08-23 17:19:28","A3212","2019-09-27 10:31:17","18"
"21816","5","0","A3211","2017-08-23 17:19:28","A3211","2019-12-18 15:08:50","19"
"21817","6","0","A3212","2017-11-02 11:57:26","A3212","2019-09-27 10:31:09","11"
"21818","5","0","A3212","2017-08-23 17:19:28","A3212","2019-09-27 10:32:11","22"
"21820","4","2","A3212","2019-08-28 13:01:07","A3212","2019-09-27 10:32:29","2"
"21821","7","0","A3212","2017-08-23 17:19:28","A3212","2019-09-27 10:31:26","15"
"21822","8","1","A2064","2017-11-17 17:27:27","A2064",\N,"1"
"21823","10","1","A3210","2019-08-28 13:00:51","A3210","2020-01-24 18:44:29","4"
"21824","11","1","A3210","2019-08-28 13:01:59","A3210","2020-01-24 18:45:18","4"
"21825","13","1","A3210","2019-08-28 13:02:14","A3210","2020-01-24 18:49:13","4"
"21826","9","1","A3210","2019-08-28 13:00:27","A3210","2020-01-24 18:48:33","6"
"21827","12","1","A3210","2019-08-28 13:01:49","A3210","2020-01-24 18:48:46","6"
"21828","14","1","A3210","2019-08-28 13:02:30","A3210","2020-01-24 18:48:22","4"
"21829","12","2","A3210","2019-08-28 13:01:50","A3210","2020-01-24 18:50:08","4"
"21830","11","2","A3210","2019-08-28 13:02:00","A3210","2020-01-24 18:50:39","4"
