"APPOINT_ID","TRADE_ID","ORDER_ID","CARD_PAYMENT_AMOUNT","PAYMENT_METHOD","CASHPO_USED_AMOUNT","AMOUNT_UNSETTLED","PAYMENT_STATUS","FINALIZE_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2","5b727630f27e420180814152656","201049768","0","1","0","0","3",\N,\N,"2018-08-14 15:49:24","CUSTUMER","2018-08-14 17:14:02","2"
"5","5b73a2711b62720180815124801","201049786","0","1","0","0","3",\N,\N,"2018-08-15 12:49:01","CUSTUMER","2018-08-15 13:03:30","2"
"8","5b7f90056b32620180824135637","201050230","165181","1","0","0","1",\N,\N,"2018-08-24 13:56:54",\N,\N,"1"
"10","5b7f91af0fd7a20180824140343","201050233","165181","1","0","0","1",\N,\N,"2018-08-24 14:03:59",\N,\N,"1"
"12","5b7fc45c1790320180824173956","201050275","165181","1","0","0","1",\N,\N,"2018-08-24 17:40:10",\N,\N,"1"
