"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 10:02:06","A2062","2017-10-11 10:02:06","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 10:02:06","A2062","2017-10-11 10:02:06","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 10:02:06","A2062","2017-10-11 10:02:06","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 10:02:06","A2062","2017-10-11 10:02:06","1"
"1","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A2064","2018-11-02 10:12:48","A2064","2018-11-02 10:12:48","1"
"1","3","1","2","9_1","繰り返し設定1","3","","FFFFFF","A2064","2018-11-02 10:12:48","A2064","2018-11-02 10:12:48","1"
"1","3","1","2","9_2","繰り返し設定1","3","","FFFFFF","A2064","2018-11-02 10:12:48","A2064","2018-11-02 10:12:48","1"
"1","3","1","2","9_3","繰り返し設定1","3","","FFFFFF","A2064","2018-11-02 10:12:48","A2064","2018-11-02 10:12:48","1"
"1","3","1","2","9_4","繰り返し設定1","3","","FFFFFF","A2064","2018-11-02 10:12:48","A2064","2018-11-02 10:12:48","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2064","2017-11-13 15:27:27","A2064","2017-11-13 15:27:27","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2064","2017-11-13 15:27:27","A2064","2017-11-13 15:27:27","1"
"2","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2064","2017-11-13 15:27:27","A2064","2017-11-13 15:27:27","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2064","2017-11-13 15:27:27","A2064","2017-11-13 15:27:27","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2064","2017-11-13 15:27:27","A2064","2017-11-13 15:27:27","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2064","2017-11-13 15:27:27","A2064","2017-11-13 15:27:27","1"
