"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21602","2","0","A2064","2017-11-08 18:44:25","A2064","2017-11-17 16:01:59","2"
"21603","3","0","A3210","2017-11-08 18:44:34","A3210","2020-01-17 18:28:28","10"
"21604","3","0","A3210","2017-11-08 18:44:34","A3210","2020-01-17 18:41:36","12"
"21605","4","0","A3219","2017-11-08 18:44:40","A3219","2019-09-30 20:30:38","7"
"21606","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:43:08","8"
"21607","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:31:13","9"
"21608","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:32:11","7"
"21609","3","0","A3210","2017-11-08 18:44:34","A3210","2020-01-17 18:27:02","10"
"21610","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:34:26","10"
"21611","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:36:22","9"
"21612","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:37:32","8"
"21613","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:40:35","11"
"21614","3","0","A3210","2017-11-08 18:44:34","A3210","2020-01-17 18:42:08","13"
"21615","4","0","A3210","2017-11-08 18:44:40","A3210","2020-01-17 18:29:36","12"
"21616","5","1","A3210","2019-08-26 12:47:52","A3210","2020-01-17 18:30:25","10"
