"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21931","13","1","B38205","2018-03-29 14:14:45","B38205","2020-02-22 09:14:38","17"
"21939","19","1","B38205","2020-01-27 17:20:11","B38205","2020-02-22 09:18:11","2"
"21940","20","1","B38205","2020-01-28 09:34:31","B38205","2020-01-28 09:43:35","2"
"21941","22","1","B38205","2020-01-28 09:24:17","B38205",\N,"1"
"21943","23","1","B38205","2020-01-28 10:03:56","B38205",\N,"1"
"21944","21","1","B38205","2019-10-23 09:26:16","B38205","2020-02-22 09:31:09","4"
"21945","24","1","B38205","2019-10-23 09:26:24","B38205","2020-02-22 09:35:42","4"
"21946","25","1","B38205","2019-10-23 09:26:34","B38205","2020-02-22 09:34:52","3"
"21947","26","1","B38205","2019-10-23 09:26:44","B38205","2020-02-22 09:34:14","3"
"21948","27","1","B38205","2019-10-23 09:26:52","B38205","2020-02-22 09:33:42","3"
"21949","28","1","B38205","2019-10-23 09:27:00","B38205","2020-02-22 09:32:28","4"
"21950","29","1","B38205","2019-10-23 09:27:08","B38205","2020-02-22 09:31:46","4"
"21951","30","1","B38205","2019-10-23 09:27:17","B38205","2020-02-22 09:36:10","4"
"21952","31","1","B38205","2019-10-23 09:27:25","B38205","2020-02-22 09:36:33","2"
"21953","32","1","B38205","2020-01-28 10:03:08","B38205","2020-02-22 09:19:16","2"
"21954","33","1","B38205","2020-01-28 10:02:57","B38205","2020-02-22 09:18:52","2"
"21955","35","1","B38205","2020-01-28 09:23:49","B38205","2020-02-22 09:20:55","2"
"21956","34","1","B38205","2020-01-28 09:23:42","B38205","2020-02-22 09:19:43","2"
"21957","37","1","B38205","2020-01-28 09:43:00","B38205","2020-02-22 09:24:10","3"
"21958","36","1","B38205","2020-01-28 09:44:25","B38205","2020-02-22 09:21:22","5"
"21959","39","1","B38205","2020-01-28 10:05:13","B38205","2020-02-22 09:29:06","2"
"21960","38","1","B38205","2020-01-28 09:57:29","B38205","2020-02-22 09:25:59","2"
