"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-08-08 16:46:49","A3271","2019-09-30 20:04:23","9"
"2","2","1","A3271","2018-08-08 16:47:34","A3271","2019-09-30 20:05:28","6"
"3","3","1","A3271","2018-08-08 16:48:08","A3271","2019-09-30 20:06:17","6"
"4","4","1","A3271","2018-08-08 16:48:41","A3271","2019-09-30 20:07:05","7"
"5","5","1","A3271","2018-08-08 16:49:30","A3271","2019-09-30 20:07:56","7"
"6","6","1","A3271","2018-08-08 16:49:57","A3271","2019-09-30 20:09:37","5"
"7","7","1","A3271","2018-08-08 16:50:28","A3271","2019-09-30 20:08:47","5"
"8","8","1","A2636","2018-08-08 16:50:59","A2636",\N,"1"
"9","9","0","A3210","2019-08-30 19:45:09","A3210","2020-02-12 18:58:08","6"
"10","10","0","A3210","2019-08-30 19:46:27","A3210","2020-02-12 18:55:07","6"
"11","11","0","A3210","2019-08-30 19:47:54","A3210","2020-02-12 18:59:58","4"
"12","12","0","A3210","2019-08-30 19:50:32","A3210","2020-02-12 19:01:02","4"
"13","13","0","A3210","2019-08-30 19:50:55","A3210","2020-02-12 19:02:08","4"
"14","14","0","A3210","2019-08-30 19:51:58","A3210","2020-02-12 19:05:29","5"
"15","15","0","A3210","2019-08-30 19:52:11","A3210","2020-02-12 19:06:40","4"
