"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2018-02-12","A2062","2018-01-30 11:44:14","A2062","2018-01-30 11:44:14","1"
"1","2018-03-21","A2062","2018-01-30 11:44:19","A2062","2018-01-30 11:44:19","1"
"1","2018-04-30","A2062","2018-01-30 11:44:17","A2062","2018-01-30 11:44:17","1"
"1","2018-05-03","A2062","2018-01-30 11:44:22","A2062","2018-01-30 11:44:22","1"
"1","2018-05-04","A2062","2018-01-30 11:44:23","A2062","2018-01-30 11:44:23","1"
"1","2018-08-16","B81234","2018-08-16 13:08:41","B81234","2018-08-16 13:08:41","1"
"1","2018-08-17","B81234","2018-08-16 13:08:44","B81234","2018-08-16 13:08:44","1"
"1","2018-08-18","B81234","2018-08-16 13:08:59","B81234","2018-08-16 13:08:59","1"
"1","2018-08-20","B81234","2018-08-16 13:08:52","B81234","2018-08-16 13:08:52","1"
"1","2018-08-21","B81234","2018-08-16 13:08:54","B81234","2018-08-16 13:08:54","1"
"1","2018-08-22","B81234","2018-08-16 13:09:01","B81234","2018-08-16 13:09:01","1"
"1","2018-08-23","B81234","2018-08-16 13:09:02","B81234","2018-08-16 13:09:02","1"
"1","2018-08-24","B81234","2018-08-16 13:09:05","B81234","2018-08-16 13:09:05","1"
"1","2018-08-27","B81234","2018-08-16 13:09:10","B81234","2018-08-16 13:09:10","1"
"1","2018-08-28","B81234","2018-08-16 13:09:12","B81234","2018-08-16 13:09:12","1"
"1","2018-08-29","B81234","2018-08-16 13:09:12","B81234","2018-08-16 13:09:12","1"
"1","2018-08-30","B81234","2018-08-16 13:09:14","B81234","2018-08-16 13:09:14","1"
"1","2018-08-31","B81234","2018-08-16 13:09:15","B81234","2018-08-16 13:09:15","1"
"1","2018-10-01","B81234","2018-08-16 13:08:08","B81234","2018-08-16 13:08:08","1"
"1","2018-10-02","B81234","2018-08-16 13:08:00","B81234","2018-08-16 13:08:00","1"
"2","2018-02-12","A2062","2018-01-30 11:44:48","A2062","2018-01-30 11:44:48","1"
"2","2018-03-21","A2062","2018-01-30 11:44:53","A2062","2018-01-30 11:44:53","1"
"2","2018-04-30","A2062","2018-01-30 11:44:51","A2062","2018-01-30 11:44:51","1"
"2","2018-05-03","A2062","2018-01-30 11:44:55","A2062","2018-01-30 11:44:55","1"
"2","2018-05-04","A2062","2018-01-30 11:44:56","A2062","2018-01-30 11:44:56","1"
