"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"16","3","0","A2636","2018-10-09 14:33:28","A2636",\N,"1"
"20","5","2","A3210","2020-04-07 18:26:47","A3210","2020-04-07 18:48:08","2"
"21","5","3","A3210","2020-04-07 18:26:49","A3210","2020-04-07 18:49:16","2"
"22","6","1","A3210","2020-04-07 18:27:20","A3210","2020-04-07 18:50:31","2"
"23","6","3","A3210","2020-04-07 18:27:23","A3210","2020-04-07 18:51:52","2"
"24","9","1","A3210","2020-04-07 18:31:52","A3210","2020-04-07 18:53:21","2"
"25","9","2","A3210","2020-04-07 18:31:54","A3210","2020-04-07 18:54:35","2"
"26","9","3","A3210","2020-04-07 18:31:56","A3210","2020-04-07 18:55:48","2"
"27","9","4","A3210","2020-04-07 18:31:57","A3210","2020-04-07 18:56:47","2"
"28","9","5","A3210","2020-04-07 18:31:59","A3210","2020-04-07 18:58:20","2"
"29","9","8","A3210","2020-04-07 18:32:04","A3210","2020-04-07 19:02:39","2"
"30","9","6","A3210","2020-04-07 18:32:01","A3210","2020-04-07 18:59:55","2"
"31","9","7","A3210","2020-04-07 18:32:02","A3210","2020-04-07 19:01:24","2"
"32","9","9","A3210","2020-04-07 18:32:08","A3210","2020-04-07 19:04:02","2"
"33","9","10","A3210","2020-04-07 18:32:10","A3210","2020-04-07 19:05:06","2"
