"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86972,30,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,31,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,32,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,33,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,36,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,37,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,38,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,150,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
86972,203,A2062,2019-05-23 19:04:00,A2062,2019-05-23 19:04:00,1
91470,30,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,31,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,32,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,33,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,36,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,37,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,38,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,150,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
91470,203,B91470,2019-01-23 12:44:56,B91470,2019-01-23 12:44:56,1
