"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"3","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","5","1","2","9_2","繰り返し設定1","5","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","6","1","2","9_3","繰り返し設定1","6","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","7","1","2","9_4","繰り返し設定1","7","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","8","1","2","9_5","繰り返し設定1","8","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","9","1","2","9_6","繰り返し設定1","9","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","11","1","2","9_1","繰り返し設定1","11","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","12","1","2","9_2","繰り返し設定1","12","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","13","1","2","9_3","繰り返し設定1","13","","FFFFFF","B37737","2019-01-11 15:12:48","B37737","2019-01-11 15:12:48","1"
"3","14","1","2","9_4","繰り返し設定1","14","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","15","1","2","9_5","繰り返し設定1","15","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","16","1","2","9_6","繰り返し設定1","16","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","18","1","2","9_1","繰り返し設定1","18","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","19","1","2","9_2","繰り返し設定1","19","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","20","1","2","9_3","繰り返し設定1","20","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","21","1","2","9_4","繰り返し設定1","21","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","22","1","2","9_5","繰り返し設定1","22","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","23","1","2","9_6","繰り返し設定1","23","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","25","1","2","9_1","繰り返し設定1","25","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","26","1","2","9_2","繰り返し設定1","26","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","27","1","2","9_3","繰り返し設定1","27","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","28","1","2","9_4","繰り返し設定1","28","","FFFFFF","B37737","2019-01-11 15:12:49","B37737","2019-01-11 15:12:49","1"
"3","29","1","2","9_5","繰り返し設定1","29","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","30","1","2","9_6","繰り返し設定1","30","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","33","1","2","9_2","繰り返し設定1","33","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","34","1","2","9_3","繰り返し設定1","34","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","35","1","2","9_4","繰り返し設定1","35","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","36","1","2","9_5","繰り返し設定1","36","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","37","1","2","9_6","繰り返し設定1","37","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","39","1","2","9_1","繰り返し設定1","39","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","40","1","2","9_2","繰り返し設定1","40","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","41","1","2","9_3","繰り返し設定1","41","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","42","1","2","9_4","繰り返し設定1","42","","FFFFFF","B37737","2019-01-11 15:12:50","B37737","2019-01-11 15:12:50","1"
"3","43","1","2","9_5","繰り返し設定1","43","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","44","1","2","9_6","繰り返し設定1","44","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","46","1","2","9_1","繰り返し設定1","46","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","47","1","2","9_2","繰り返し設定1","47","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","48","1","2","9_3","繰り返し設定1","48","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","49","1","2","9_4","繰り返し設定1","49","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","50","1","2","9_5","繰り返し設定1","50","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","51","1","2","9_6","繰り返し設定1","51","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
"3","53","1","2","9_1","繰り返し設定1","53","","FFFFFF","B37737","2019-01-11 15:12:51","B37737","2019-01-11 15:12:51","1"
